paper_id	indicator_id	indicator_text	section_or_category	indicator_type	scoring_rule	source_quote	notes
focal_2024	openness.4	Downloadable (eg, as files, database)	Openness: How easy it is to find and use information in the register	boolean	"Verbatim ""Our weights"" from Suppl File 1 Table 4: 3. Base scoring rule (main text line 195-196): yes=2, partly=1, no=0; cell value = base × weight. Verbatim P/N criteria (Suppl Table 3): P=some data not captured."	"Downloadable (eg, as files, database) (papers/text/Lacy_Nichols_2024__focal_scoping_review.txt:971)  ||  ""creating a set of notes to assign a value of yes, no, or partly for each of the indicators, weighted two, one, and zero, respectively (Supplementary File 1 Table 3)"" (papers/text/Lacy_Nichols_2025__lobbying_in_the_shadows.txt:195-196)"	 // Lacy-Nichols 2025 application: scoring rule yes=2, partly=1, no=0 × per-indicator weight (see scoring_rule). US row total = 81/182 = 45% (Figure 3). Per-country values in focal_2025_lacy_nichols_per_country_scores.csv.
focal_2024	openness.5	Searchable, simultaneous sorting with multiple criteria	Openness: How easy it is to find and use information in the register	boolean	"Verbatim ""Our weights"" from Suppl File 1 Table 4: 3. Base scoring rule (main text line 195-196): yes=2, partly=1, no=0; cell value = base × weight. Verbatim P/N criteria (Suppl Table 3): P=no simultaneous sorting."	"Searchable, simultaneous sorting with multiple criteria (papers/text/Lacy_Nichols_2024__focal_scoping_review.txt:972)  ||  ""creating a set of notes to assign a value of yes, no, or partly for each of the indicators, weighted two, one, and zero, respectively (Supplementary File 1 Table 3)"" (papers/text/Lacy_Nichols_2025__lobbying_in_the_shadows.txt:195-196)"	 // Lacy-Nichols 2025 application: scoring rule yes=2, partly=1, no=0 × per-indicator weight (see scoring_rule). US row total = 81/182 = 45% (Figure 3). Per-country values in focal_2025_lacy_nichols_per_country_scores.csv.
focal_2024	openness.6	Unique identifiers (eg, for lobbyists, individuals, organisations)	Openness: How easy it is to find and use information in the register	boolean	"Verbatim ""Our weights"" from Suppl File 1 Table 4: 1. Base scoring rule (main text line 195-196): yes=2, partly=1, no=0; cell value = base × weight. Verbatim P/N criteria (Suppl Table 3): P=only business IDs."	"Unique identifiers (eg, for lobbyists, individuals, organisations) (papers/text/Lacy_Nichols_2024__focal_scoping_review.txt:973)  ||  ""creating a set of notes to assign a value of yes, no, or partly for each of the indicators, weighted two, one, and zero, respectively (Supplementary File 1 Table 3)"" (papers/text/Lacy_Nichols_2025__lobbying_in_the_shadows.txt:195-196)"	 // Lacy-Nichols 2025 application: scoring rule yes=2, partly=1, no=0 × per-indicator weight (see scoring_rule). US row total = 81/182 = 45% (Figure 3). Per-country values in focal_2025_lacy_nichols_per_country_scores.csv.
focal_2024	openness.7	Linked or interconnected data (to other datasets, eg, campaign financing)	Openness: How easy it is to find and use information in the register	boolean	"Verbatim ""Our weights"" from Suppl File 1 Table 4: 1. Base scoring rule (main text line 195-196): yes=2, partly=1, no=0; cell value = base × weight. Suppl Table 3 gives no explicit P/N notes for this indicator."	"Linked or interconnected data (to other datasets, eg, campaign financing) (papers/text/Lacy_Nichols_2024__focal_scoping_review.txt:974)  ||  ""creating a set of notes to assign a value of yes, no, or partly for each of the indicators, weighted two, one, and zero, respectively (Supplementary File 1 Table 3)"" (papers/text/Lacy_Nichols_2025__lobbying_in_the_shadows.txt:195-196)"	 // Lacy-Nichols 2025 application: scoring rule yes=2, partly=1, no=0 × per-indicator weight (see scoring_rule). US row total = 81/182 = 45% (Figure 3). Per-country values in focal_2025_lacy_nichols_per_country_scores.csv.
focal_2024	openness.8	Historical data in lobbyist register is archived and published; downloadable	Openness: How easy it is to find and use information in the register	boolean	"Verbatim ""Our weights"" from Suppl File 1 Table 4: 1. Base scoring rule (main text line 195-196): yes=2, partly=1, no=0; cell value = base × weight. Verbatim P/N criteria (Suppl Table 3): P=not downloadable at once."	"Historical data in lobbyist register is archived and published; downloadable (papers/text/Lacy_Nichols_2024__focal_scoping_review.txt:975)  ||  ""creating a set of notes to assign a value of yes, no, or partly for each of the indicators, weighted two, one, and zero, respectively (Supplementary File 1 Table 3)"" (papers/text/Lacy_Nichols_2025__lobbying_in_the_shadows.txt:195-196)"	 // Lacy-Nichols 2025 application: scoring rule yes=2, partly=1, no=0 × per-indicator weight (see scoring_rule). US row total = 81/182 = 45% (Figure 3). Per-country values in focal_2025_lacy_nichols_per_country_scores.csv.
focal_2024	openness.9	Changes or updates documented with a flagging system	Openness: How easy it is to find and use information in the register	boolean	"Verbatim ""Our weights"" from Suppl File 1 Table 4: 1. Base scoring rule (main text line 195-196): yes=2, partly=1, no=0; cell value = base × weight. Suppl Table 3 gives no explicit P/N notes for this indicator."	"Changes or updates documented with a flagging system (papers/text/Lacy_Nichols_2024__focal_scoping_review.txt:976)  ||  ""creating a set of notes to assign a value of yes, no, or partly for each of the indicators, weighted two, one, and zero, respectively (Supplementary File 1 Table 3)"" (papers/text/Lacy_Nichols_2025__lobbying_in_the_shadows.txt:195-196)"	 // Lacy-Nichols 2025 application: scoring rule yes=2, partly=1, no=0 × per-indicator weight (see scoring_rule). US row total = 81/182 = 45% (Figure 3). Per-country values in focal_2025_lacy_nichols_per_country_scores.csv.
focal_2024	descriptors.1	Full names of lobbyists/organisations, (not abbreviations or ambiguous names)	Descriptors: Descriptions and identifying elements of the individuals and organisations involved in lobbying	field	"Verbatim ""Our weights"" from Suppl File 1 Table 4: 2. Base scoring rule (main text line 195-196): yes=2, partly=1, no=0; cell value = base × weight. Verbatim P/N criteria (Suppl Table 3): P=some entries incomplete."	"Full names of lobbyists/organisations, (not abbreviations or ambiguous names) (papers/text/Lacy_Nichols_2024__focal_scoping_review.txt:981)  ||  ""creating a set of notes to assign a value of yes, no, or partly for each of the indicators, weighted two, one, and zero, respectively (Supplementary File 1 Table 3)"" (papers/text/Lacy_Nichols_2025__lobbying_in_the_shadows.txt:195-196)"	 // Lacy-Nichols 2025 application: scoring rule yes=2, partly=1, no=0 × per-indicator weight (see scoring_rule). US row total = 81/182 = 45% (Figure 3). Per-country values in focal_2025_lacy_nichols_per_country_scores.csv.
focal_2024	descriptors.2	Contact details provided (eg, Address, telephone and/or website)	Descriptors: Descriptions and identifying elements of the individuals and organisations involved in lobbying	field	"Verbatim ""Our weights"" from Suppl File 1 Table 4: 1. Base scoring rule (main text line 195-196): yes=2, partly=1, no=0; cell value = base × weight. Verbatim P/N criteria (Suppl Table 3): P=some entries incomplete."	"Contact details provided (eg, Address, telephone and/or website) (papers/text/Lacy_Nichols_2024__focal_scoping_review.txt:982)  ||  ""creating a set of notes to assign a value of yes, no, or partly for each of the indicators, weighted two, one, and zero, respectively (Supplementary File 1 Table 3)"" (papers/text/Lacy_Nichols_2025__lobbying_in_the_shadows.txt:195-196)"	 // Lacy-Nichols 2025 application: scoring rule yes=2, partly=1, no=0 × per-indicator weight (see scoring_rule). US row total = 81/182 = 45% (Figure 3). Per-country values in focal_2025_lacy_nichols_per_country_scores.csv.
focal_2024	descriptors.3	Legal form (eg, public, private, not-for-profit, NGO, government)	Descriptors: Descriptions and identifying elements of the individuals and organisations involved in lobbying	field	"Verbatim ""Our weights"" from Suppl File 1 Table 4: 1. Base scoring rule (main text line 195-196): yes=2, partly=1, no=0; cell value = base × weight. Verbatim P/N criteria (Suppl Table 3): P=some entries incomplete."	"Legal form (eg, public, private, not-for-profit, NGO, government) (papers/text/Lacy_Nichols_2024__focal_scoping_review.txt:983)  ||  ""creating a set of notes to assign a value of yes, no, or partly for each of the indicators, weighted two, one, and zero, respectively (Supplementary File 1 Table 3)"" (papers/text/Lacy_Nichols_2025__lobbying_in_the_shadows.txt:195-196)"	 // Lacy-Nichols 2025 application: scoring rule yes=2, partly=1, no=0 × per-indicator weight (see scoring_rule). US row total = 81/182 = 45% (Figure 3). Per-country values in focal_2025_lacy_nichols_per_country_scores.csv.
focal_2024	descriptors.4	Company registration number	Descriptors: Descriptions and identifying elements of the individuals and organisations involved in lobbying	field	"Verbatim ""Our weights"" from Suppl File 1 Table 4: 1. Base scoring rule (main text line 195-196): yes=2, partly=1, no=0; cell value = base × weight. Verbatim P/N criteria (Suppl Table 3): P=some entries incomplete."	"Company registration number (papers/text/Lacy_Nichols_2024__focal_scoping_review.txt:984)  ||  ""creating a set of notes to assign a value of yes, no, or partly for each of the indicators, weighted two, one, and zero, respectively (Supplementary File 1 Table 3)"" (papers/text/Lacy_Nichols_2025__lobbying_in_the_shadows.txt:195-196)"	 // Lacy-Nichols 2025 application: scoring rule yes=2, partly=1, no=0 × per-indicator weight (see scoring_rule). US row total = 81/182 = 45% (Figure 3). Per-country values in focal_2025_lacy_nichols_per_country_scores.csv.
focal_2024	descriptors.5	Sector (eg, transport, energy), sub sector	Descriptors: Descriptions and identifying elements of the individuals and organisations involved in lobbying	field	"Verbatim ""Our weights"" from Suppl File 1 Table 4: 1. Base scoring rule (main text line 195-196): yes=2, partly=1, no=0; cell value = base × weight. Verbatim P/N criteria (Suppl Table 3): P=some entries incomplete."	"Sector (eg, transport, energy), sub sector (papers/text/Lacy_Nichols_2024__focal_scoping_review.txt:985)  ||  ""creating a set of notes to assign a value of yes, no, or partly for each of the indicators, weighted two, one, and zero, respectively (Supplementary File 1 Table 3)"" (papers/text/Lacy_Nichols_2025__lobbying_in_the_shadows.txt:195-196)"	 // Lacy-Nichols 2025 application: scoring rule yes=2, partly=1, no=0 × per-indicator weight (see scoring_rule). US row total = 81/182 = 45% (Figure 3). Per-country values in focal_2025_lacy_nichols_per_country_scores.csv.
focal_2024	descriptors.6	Type of lobbyist contract (eg, salaried staff, contracted)	Descriptors: Descriptions and identifying elements of the individuals and organisations involved in lobbying	field	"Verbatim ""Our weights"" from Suppl File 1 Table 4: 1. Base scoring rule (main text line 195-196): yes=2, partly=1, no=0; cell value = base × weight. Verbatim P/N criteria (Suppl Table 3): P=some entries incomplete."	"Type of lobbyist contract (eg, salaried staff, contracted) (papers/text/Lacy_Nichols_2024__focal_scoping_review.txt:986)  ||  ""creating a set of notes to assign a value of yes, no, or partly for each of the indicators, weighted two, one, and zero, respectively (Supplementary File 1 Table 3)"" (papers/text/Lacy_Nichols_2025__lobbying_in_the_shadows.txt:195-196)"	 // Lacy-Nichols 2025 application: scoring rule yes=2, partly=1, no=0 × per-indicator weight (see scoring_rule). US row total = 81/182 = 45% (Figure 3). Per-country values in focal_2025_lacy_nichols_per_country_scores.csv.
focal_2024	revolving_door.1	List of all prior public offices that lobbyists have held, dates when left office	Revolving door: The movement between public and private sector employment	field	"Verbatim ""Our weights"" from Suppl File 1 Table 4: 3. Base scoring rule (main text line 195-196): yes=2, partly=1, no=0; cell value = base × weight. Verbatim P/N criteria (Suppl Table 3): P=only one position/date listed."	"List of all prior public offices that lobbyists have held, dates when left office (papers/text/Lacy_Nichols_2024__focal_scoping_review.txt:990)  ||  ""creating a set of notes to assign a value of yes, no, or partly for each of the indicators, weighted two, one, and zero, respectively (Supplementary File 1 Table 3)"" (papers/text/Lacy_Nichols_2025__lobbying_in_the_shadows.txt:195-196)"	 // Lacy-Nichols 2025 application: scoring rule yes=2, partly=1, no=0 × per-indicator weight (see scoring_rule). US row total = 81/182 = 45% (Figure 3). Per-country values in focal_2025_lacy_nichols_per_country_scores.csv.
focal_2024	revolving_door.2	Database of public officials who are subject to a ban on lobbying (eg, cooling off period)	Revolving door: The movement between public and private sector employment	boolean	"Verbatim ""Our weights"" from Suppl File 1 Table 4: 1. Base scoring rule (main text line 195-196): yes=2, partly=1, no=0; cell value = base × weight. Suppl Table 3 gives no explicit P/N notes for this indicator."	"Database of public officials who are subject to a ban on lobbying (eg, cooling off period) (papers/text/Lacy_Nichols_2024__focal_scoping_review.txt:991)  ||  ""creating a set of notes to assign a value of yes, no, or partly for each of the indicators, weighted two, one, and zero, respectively (Supplementary File 1 Table 3)"" (papers/text/Lacy_Nichols_2025__lobbying_in_the_shadows.txt:195-196)"	 // Lacy-Nichols 2025 application: scoring rule yes=2, partly=1, no=0 × per-indicator weight (see scoring_rule). US row total = 81/182 = 45% (Figure 3). Per-country values in focal_2025_lacy_nichols_per_country_scores.csv.
focal_2024	relationships.1	Client list (for all consultant lobbyists and firms)	Relationships: The connections between the different actors involved in or benefiting from lobbying	field	"Verbatim ""Our weights"" from Suppl File 1 Table 4: 2. Base scoring rule (main text line 195-196): yes=2, partly=1, no=0; cell value = base × weight. Verbatim P/N criteria (Suppl Table 3): P=names are abbreviated or unclear; not listed together."	"Client list (for all consultant lobbyists and firms) (papers/text/Lacy_Nichols_2024__focal_scoping_review.txt:996)  ||  ""creating a set of notes to assign a value of yes, no, or partly for each of the indicators, weighted two, one, and zero, respectively (Supplementary File 1 Table 3)"" (papers/text/Lacy_Nichols_2025__lobbying_in_the_shadows.txt:195-196)"	 // Lacy-Nichols 2025 application: scoring rule yes=2, partly=1, no=0 × per-indicator weight (see scoring_rule). US row total = 81/182 = 45% (Figure 3). Per-country values in focal_2025_lacy_nichols_per_country_scores.csv.
focal_2024	relationships.2	Names of all sponsors or members (for associations and representative groups)	Relationships: The connections between the different actors involved in or benefiting from lobbying	field	"Verbatim ""Our weights"" from Suppl File 1 Table 4: 1. Base scoring rule (main text line 195-196): yes=2, partly=1, no=0; cell value = base × weight. Verbatim P/N criteria (Suppl Table 3): P=companies disclose memberships but associations not their members."	"Names of all sponsors or members (for associations and representative groups) (papers/text/Lacy_Nichols_2024__focal_scoping_review.txt:997)  ||  ""creating a set of notes to assign a value of yes, no, or partly for each of the indicators, weighted two, one, and zero, respectively (Supplementary File 1 Table 3)"" (papers/text/Lacy_Nichols_2025__lobbying_in_the_shadows.txt:195-196)"	 // Lacy-Nichols 2025 application: scoring rule yes=2, partly=1, no=0 × per-indicator weight (see scoring_rule). US row total = 81/182 = 45% (Figure 3). Per-country values in focal_2025_lacy_nichols_per_country_scores.csv.
focal_2024	relationships.3	List of board seats held (eg, in associations, companies)	Relationships: The connections between the different actors involved in or benefiting from lobbying	field	"Verbatim ""Our weights"" from Suppl File 1 Table 4: 1. Base scoring rule (main text line 195-196): yes=2, partly=1, no=0; cell value = base × weight. Verbatim P/N criteria (Suppl Table 3): P=names are abbreviated or unclear."	"List of board seats held (eg, in associations, companies) (papers/text/Lacy_Nichols_2024__focal_scoping_review.txt:998)  ||  ""creating a set of notes to assign a value of yes, no, or partly for each of the indicators, weighted two, one, and zero, respectively (Supplementary File 1 Table 3)"" (papers/text/Lacy_Nichols_2025__lobbying_in_the_shadows.txt:195-196)"	 // Lacy-Nichols 2025 application: scoring rule yes=2, partly=1, no=0 × per-indicator weight (see scoring_rule). US row total = 81/182 = 45% (Figure 3). Per-country values in focal_2025_lacy_nichols_per_country_scores.csv.
focal_2024	relationships.4	Direct business associations with public officials, candidates or members of their households	Relationships: The connections between the different actors involved in or benefiting from lobbying	field	"Verbatim ""Our weights"" from Suppl File 1 Table 4: 2. Base scoring rule (main text line 195-196): yes=2, partly=1, no=0; cell value = base × weight. Verbatim P/N criteria (Suppl Table 3): P=limited to Y/N and no information about nature of relationship."	"Direct business associations with public officials, candidates or members of their households (papers/text/Lacy_Nichols_2024__focal_scoping_review.txt:999)  ||  ""creating a set of notes to assign a value of yes, no, or partly for each of the indicators, weighted two, one, and zero, respectively (Supplementary File 1 Table 3)"" (papers/text/Lacy_Nichols_2025__lobbying_in_the_shadows.txt:195-196)"	 // Lacy-Nichols 2025 application: scoring rule yes=2, partly=1, no=0 × per-indicator weight (see scoring_rule). US row total = 81/182 = 45% (Figure 3). Per-country values in focal_2025_lacy_nichols_per_country_scores.csv.
focal_2024	financials.1	Total lobbying income (for consultant lobbyists/lobby firms)	Financials: The flow of money spent and earned through lobbying activities	amount	"Verbatim ""Our weights"" from Suppl File 1 Table 4: 2. Base scoring rule (main text line 195-196): yes=2, partly=1, no=0; cell value = base × weight. Suppl Table 3 gives no explicit P/N notes for this indicator."	"For consultant lobbyists & lobby firms / Total lobbying income (for consultant lobbyists/lobby firms) (papers/text/Lacy_Nichols_2024__focal_scoping_review.txt:1003)  ||  ""creating a set of notes to assign a value of yes, no, or partly for each of the indicators, weighted two, one, and zero, respectively (Supplementary File 1 Table 3)"" (papers/text/Lacy_Nichols_2025__lobbying_in_the_shadows.txt:195-196)"	"Sub-header ""For consultant lobbyists & lobby firms"" appears in Table 3 above the financials block; appears to scope the first 3 income-side indicators (financials.1-3). Paper notes Financials is ""especially US-centric, with many indicators originating from the Hired Guns framework"". // Lacy-Nichols 2025 application: scoring rule yes=2, partly=1, no=0 × per-indicator weight (see scoring_rule). US row total = 81/182 = 45% (Figure 3). Per-country values in focal_2025_lacy_nichols_per_country_scores.csv."
focal_2024	financials.2	Lobbying income per client	Financials: The flow of money spent and earned through lobbying activities	amount	"Verbatim ""Our weights"" from Suppl File 1 Table 4: 2. Base scoring rule (main text line 195-196): yes=2, partly=1, no=0; cell value = base × weight. Suppl Table 3 gives no explicit P/N notes for this indicator."	"Lobbying income per client (papers/text/Lacy_Nichols_2024__focal_scoping_review.txt:1006)  ||  ""creating a set of notes to assign a value of yes, no, or partly for each of the indicators, weighted two, one, and zero, respectively (Supplementary File 1 Table 3)"" (papers/text/Lacy_Nichols_2025__lobbying_in_the_shadows.txt:195-196)"	"Within ""For consultant lobbyists & lobby firms"" sub-header. // Lacy-Nichols 2025 application: scoring rule yes=2, partly=1, no=0 × per-indicator weight (see scoring_rule). US row total = 81/182 = 45% (Figure 3). Per-country values in focal_2025_lacy_nichols_per_country_scores.csv."
