paper_id	indicator_id	indicator_text	section_or_category	indicator_type	scoring_rule	source_quote	notes
alter_eu_2013	up_to_date.1	The register secretariat should actively check entry updates and ensure financial information is up-to-date.	Securing up-to-date information	open		"The register secretariat should actively check entry updates and ensure that the financial information is up-to-date." (papers/text/ALTER_EU_2013__transparency_register_review.txt:40-42)	Active staff verification, not passive registrant attestation.
alter_eu_2013	up_to_date.2	As a starting point, lobby expenses should refer to the most recent calendar year.	Securing up-to-date information	open		"As a starting point, lobby expenses should refer to the most recent calendar year." (papers/text/ALTER_EU_2013__transparency_register_review.txt:42)	Defines reporting period; addresses problem of multi-year-old figures.
alter_eu_2013	up_to_date.3	Require all registrations to be updated twice a year, on fixed and pre-determined dates.	Securing up-to-date information	open		"instate a requirement for all registrations to be updated twice a year, on fixed and pre-determined dates, in order to improve transparency and compliance." (papers/text/ALTER_EU_2013__transparency_register_review.txt:43-44)	Semi-annual update cadence on fixed dates.
alter_eu_2013	up_to_date.4	Lobby consultancies and law firms should provide an up-to-date list of clients from the previous six-month period twice a year.	Securing up-to-date information	open		"a specific requirement for lobby consultancies and law firms to twice a year provide an up-to-date list of clients from the previous six month period." (papers/text/ALTER_EU_2013__transparency_register_review.txt:45-49)	Semi-annual rolling client list specific to consultancies/law firms.
alter_eu_2013	up_to_date.5	New clients should be declared within one month after the start of the contract.	Securing up-to-date information	open		"New clients should also be declared within a one month period after the start of the contract." (papers/text/ALTER_EU_2013__transparency_register_review.txt:50)	Event-driven (not just periodic) reporting trigger for new client engagements.
alter_eu_2013	firm_clients.1	Conduct regular checks on registrations and enforce against incomplete client lists and unrecognisable/ambiguous client-name abbreviations.	Lobby firms' clients	open		"ALTER-EU suggests a more ambitious approach with regular checks on registrations and enforcement to prevent these problems." (papers/text/ALTER_EU_2013__transparency_register_review.txt:53-57)	Targets two failure modes: incomplete lists and abbreviated/ambiguous client names.
alter_eu_2013	firm_clients.2	Consultancies and law firms that fail to disclose clients should be suspended from the register and have their Parliamentary passes withdrawn.	Lobby firms' clients	open		"Consultancies and law firms should be suspended from the register and their Parliamentary passes withdrawn if they fail to disclose clients." (papers/text/ALTER_EU_2013__transparency_register_review.txt:57-59)	Enforcement penalty. Parliamentary-pass withdrawal is EU-specific; suspension principle generalizes.
alter_eu_2013	firm_clients.3	Reject any ad-hoc, derogative or exceptional formula for category I (law firms and lobby consultancies) entities claiming a need for client confidentiality; law firms providing lobbying services should be subject to the same transparency requirements as any other actor involved in lobbying.	Lobby firms' clients	open		"law firms should be subject to the same transparency requirements as any other kind of actor involved in lobbying." (papers/text/ALTER_EU_2013__transparency_register_review.txt:61-66)	Pushes back against proposed confidentiality carve-out for law firms.
alter_eu_2013	consultancy_assistance.1	Registrants should be required to report which lobby consultancies and law firms have assisted them in their lobbying.	Obliging registrants to disclose lobby consultancies and law firms assisting their lobbying	open		"the obligation for registrants to report which lobby consultancies and law firms have assisted them in their lobbying" (papers/text/ALTER_EU_2013__transparency_register_review.txt:71-73)	Designed to capture activity of unregistered consultancies/firms; reciprocal disclosure from the client side.
alter_eu_2013	lobbyist_count.1	Registered organisations should disclose the total number of persons involved in lobbying, including their names.	Tackling the problem of under-reporting the number of lobbyists	open		"registered organisations should be asked to disclose the total number of persons involved in lobbying, including their names" (papers/text/ALTER_EU_2013__transparency_register_review.txt:78-79)	Total headcount + names, not a sampled or badge-only subset.
alter_eu_2013	lobbyist_count.2	Registrants should disclose a calculation of total full-time equivalents (FTEs) for the organisation, given that some employees may be engaged in interest representation only part of the time.	Tackling the problem of under-reporting the number of lobbyists	open		"a calculation of total full-time equivalents for that organisation (given that some employees may be engaged in interest representation activities for only some of their time)" (papers/text/ALTER_EU_2013__transparency_register_review.txt:79-81)	FTE calculation captures part-time lobbying that headcount alone misses.
alter_eu_2013	lobbyist_count.3	The register secretariat must enforce FTE calculation guidelines uniformly, not allowing different calculations to be used in combination with explanations from registrants.	Tackling the problem of under-reporting the number of lobbyists	open		"it is vital that the register secretariat enforce them uniformly (i.e. that they do not allow different calculations to be used, in combination with an explanation from the registrant)" (papers/text/ALTER_EU_2013__transparency_register_review.txt:82-84)	Comparability requirement; rejects per-registrant methodology.
alter_eu_2013	data_checking.1	Enable more comprehensive and effective data checking, including systematic checking of all new entries.	More comprehensive and effective data checking	open		"it is vital that more comprehensive and effective data checking is enabled, including systematic checking of all new entries." (papers/text/ALTER_EU_2013__transparency_register_review.txt:88-89)	Targets new-entry verification specifically.
alter_eu_2013	public_scrutiny.1	Document changes in registrations with a flagging system that enables proper monitoring and allows the public to make comparisons both between organisations and over time.	Better public scrutiny	open		"Changes in registrations should be documented with a flagging system, enabling proper monitoring to happen and allowing for the public to make comparisons both between organisations and over time." (papers/text/ALTER_EU_2013__transparency_register_review.txt:91-93)	Audit-trail / change-history feature. Generalizes directly.
alter_eu_2013	pro_active.1	The European Commission should provide comprehensive information online about all meetings and contacts between Commission officials and lobbyists.	Pro-active transparency	open		"the European Commission should provide comprehensive information online about all meetings and contacts between Commission officials and lobbyists." (papers/text/ALTER_EU_2013__transparency_register_review.txt:95-97)	Government-side disclosure (meetings/contacts), complementing registrant-side disclosure. EU-specific institution; principle generalizes to executive-branch meeting logs.
