paper_id	indicator_id	indicator_text	section_or_category	indicator_type	scoring_rule	source_quote	notes
hired_guns_2007	Q11	Is a lobbyist required to ﬁle a spending report?	Individual Spending Disclosure	boolean	No – 0 points Yes – 3 points	"11. Is a lobbyist required to ﬁle a spending report? No – 0 points Yes – 3 points" (papers/text/CPI_2007__hired_guns_methodology.txt:131)	Gateway item for the entire spending-disclosure category; CPI ties this to the statute's reporting section.
hired_guns_2007	Q12	How often during each two-year cycle is a lobbyist required to report spending?	Individual Spending Disclosure	ordinal	"0 – 3 ﬁlings – 0 points; 4 – 6 ﬁlings – 1 point; 7 – 9 ﬁlings – 2 points; 10 – or more ﬁlings – 3 points"	"12. How often during each two-year cycle is a lobbyist required to report spending?" (papers/text/CPI_2007__hired_guns_methodology.txt:136)	Two-year cycle accommodates biennial legislatures; CPI gives a worked example for a 4-month-session state.
hired_guns_2007	Q13	Is compensation/salary required to be reported by a lobbyist on spending reports?	Individual Spending Disclosure	boolean	No – 0 points Yes – 2 points	"13. Is compensation/salary required to be reported by a lobbyist on spending reports? No – 0 points Yes – 2 points" (papers/text/CPI_2007__hired_guns_methodology.txt:151)	Full points if information is on registration form instead.
hired_guns_2007	Q14	Are summaries (totals) of spending classiﬁed by category types (i.e., gifts, entertainment, postage, etc.)?	Individual Spending Disclosure	boolean	No – 0 points Yes – 2 points	"14. Are summaries (totals) of spending classiﬁed by category types (i.e., gifts, entertainment, postage, etc.)? No – 0 points Yes – 2 points" (papers/text/CPI_2007__hired_guns_methodology.txt:158)	Single aggregate total without category breakdown = 0 points.
hired_guns_2007	Q15	What spending must be itemized?	Individual Spending Disclosure	ordinal	"No spending required to be itemized – 0 points; Itemization threshold: More than $100 – 1 point; Itemization threshold: More than $25 – 2 points; Itemization threshold: $25 and below – 3 points; All spending required to be itemized – 4 points"	"15. What spending must be itemized?" (papers/text/CPI_2007__hired_guns_methodology.txt:165)	5-level ordinal threshold; 'itemized' = individual listing of single expenditures (CPI definition).
hired_guns_2007	Q16	Is the lobbyist employer/principal on whose behalf the itemized expenditure was made required to be identiﬁed?	Individual Spending Disclosure	boolean	No – 0 points Yes – 1 point	"16. Is the lobbyist employer/principal on whose behalf the itemized expenditure was made required to be identiﬁed? No – 0 points Yes – 1 point" (papers/text/CPI_2007__hired_guns_methodology.txt:180)	Conditional on Q15: "If spending is not required to be itemized, a state received no points."
hired_guns_2007	Q17	Is the recipient of the itemized expenditure required to be identiﬁed?	Individual Spending Disclosure	boolean	No – 0 points Yes – 1 point	"17. Is the recipient of the itemized expenditure required to be identiﬁed? No – 0 points Yes – 1 point" (papers/text/CPI_2007__hired_guns_methodology.txt:189)	Conditional on Q15: zero if itemization not required. Recipient = legislator/staff/family.
hired_guns_2007	Q18	Is the date of the itemized expenditure required to be reported?	Individual Spending Disclosure	boolean	No – 0 points Yes – 1 point	"18. Is the date of the itemized expenditure required to be reported? No – 0 points Yes – 1 point" (papers/text/CPI_2007__hired_guns_methodology.txt:196)	Conditional on Q15: zero if itemization not required.
hired_guns_2007	Q19	Is a description of the itemized expenditure required to be reported?	Individual Spending Disclosure	boolean	No – 0 points Yes – 1 point	"19. Is a description of the itemized expenditure required to be reported? No – 0 points Yes – 1 point" (papers/text/CPI_2007__hired_guns_methodology.txt:202)	Conditional on Q15: zero if itemization not required. Description or category (e.g., food/postage) qualifies.
hired_guns_2007	Q20	Is subject matter or bill number to be addressed by a lobbyist required on spending reports?	Individual Spending Disclosure	categorical	"No bill number/subject matter required – 0 points; Subject matter only required – 1 point; Bill number required – 3 points"	"20. Is subject matter or bill number to be addressed by a lobbyist required on spending reports?" (papers/text/CPI_2007__hired_guns_methodology.txt:213)	Mirrors Q5 but on spending reports; same 3-level categorical.
hired_guns_2007	Q21	Is spending on household members of public ofﬁcials by a lobbyist required to be reported?	Individual Spending Disclosure	boolean	No – 0 points Yes – 1 point	"21. Is spending on household members of public ofﬁcials by a lobbyist required to be reported? No – 0 points Yes – 1 point" (papers/text/CPI_2007__hired_guns_methodology.txt:222)	Implicit scope: depends on state's definition of household member.
hired_guns_2007	Q22	Is a lobbyist required to disclose direct business associations with public ofﬁcials, candidates or members of their households?	Individual Spending Disclosure	boolean	No – 0 points Yes – 1 point	"22. Is a lobbyist required to disclose direct business associations with public ofﬁcials, candidates or members of their households? No – 0 points Yes – 1 point" (papers/text/CPI_2007__hired_guns_methodology.txt:227)	State-specific definitions of business association; implicit scope variation.
hired_guns_2007	Q23	What is the statutory provision for a lobbyist giving and reporting gifts?	Individual Spending Disclosure	ordinal	"Gifts are not reported – 0 points; Gifts are reported – 1 point; Gifts are limited and reported – 2 points; Gifts are prohibited – 3 points"	"23. What is the statutory provision for a lobbyist giving and reporting gifts?" (papers/text/CPI_2007__hired_guns_methodology.txt:234)	4-level ordinal; gift prohibition with significant exceptions does NOT qualify for full points (CPI judgment call).
hired_guns_2007	Q24	What is the statutory provision for a lobbyist giving and reporting campaign contributions?	Individual Spending Disclosure	categorical	"Campaign contributions allowed and not required to be disclosed on spending report/prohibited during session – 0 points; Campaign contributions allowed and not required to be disclosed on spending report/allowed during session – 0 points; Campaign contributions allowed and required to be disclosed on spending report/prohibited during session – 1 point; Campaign contributions allowed and required to be disclosed on spending report/allowed during session – 1point; Campaign contributions prohibited – 2 points"	"24. What is the statutory provision for a lobbyist giving and reporting campaign contributions?" (papers/text/CPI_2007__hired_guns_methodology.txt:248)	Composite: cross-tabs (allowed-vs-prohibited) x (disclosed-vs-not) x (session-vs-not). Five labeled levels but only 3 distinct point values (0/1/2). Session-timing distinction does not affect the point value.
hired_guns_2007	Q25	Is a lobbyist who has done no spending during a ﬁling period required to make a report of no activity?	Individual Spending Disclosure	boolean	No – 0 points Yes – 1 point	"25. Is a lobbyist who has done no spending during a ﬁling period required to make a report of no activity? No – 0 points Yes – 1 point" (papers/text/CPI_2007__hired_guns_methodology.txt:265)	'No activity' / null filing requirement.
hired_guns_2007	Q26	Is an employer or principal of a lobbyist required to ﬁle a spending report?	Employer Spending Disclosure	boolean	No – 0 point Yes – 3 points	"26. Is an employer or principal of a lobbyist required to ﬁle a spending report? No – 0 point Yes – 3 points" (papers/text/CPI_2007__hired_guns_methodology.txt:275)	Employer/principal/client of lobbyist.
hired_guns_2007	Q27	Is compensation/salary required to be reported on employer/principal spending reports?	Employer Spending Disclosure	boolean	No – 0 points Yes – 2 points	"27. Is compensation/salary required to be reported on employer/principal spending reports? No – 0 points Yes – 2 points" (papers/text/CPI_2007__hired_guns_methodology.txt:281)	Mirrors Q13 from the employer side.
hired_guns_2007	Q28	Does the oversight agency provide lobbyists/employers with online registration?	Electronic Filing	boolean	No – 0 points Yes – 1 point	"28. Does the oversight agency provide lobbyists/employers with online registration? No – 0 points Yes – 1 point" (papers/text/CPI_2007__hired_guns_methodology.txt:287)	CPI links this to ensuring electronic format and searchable database availability.
hired_guns_2007	Q29	Does the oversight agency provide lobbyists/employers with online spending reporting?	Electronic Filing	boolean	No – 0 points Yes – 1 point	"29. Does the oversight agency provide lobbyists/employers with online spending reporting? No – 0 points Yes – 1 point" (papers/text/CPI_2007__hired_guns_methodology.txt:295)	Same rationale as Q28 applied to spending reports.
hired_guns_2007	Q30	Does the oversight agency provide training about how to ﬁle registrations/spending reports electronically?	Electronic Filing	boolean	No – 0 points Yes – 1 point	"30. Does the oversight agency provide training about how to ﬁle registrations/spending reports electronically? No – 0 points Yes – 1 point" (papers/text/CPI_2007__hired_guns_methodology.txt:307)	'Informational packet or any other conveyance of instruction' counts.
hired_guns_2007	Q31	Location/format of registrations or active lobbyist directory	Public Access	ordinal	"Photocopies from ofﬁce only – 1 point; PDF or image ﬁles on the Web – 2 points; Searchable database on the Web – 3 points; Downloadable ﬁles/database – 4 points"	"31. Location/format of registrations or active lobbyist directory: Photocopies from ofﬁce only – 1 point PDF or image ﬁles on the Web – 2 points Searchable database on the Web – 3 points Downloadable ﬁles/database – 4 points" (papers/text/CPI_2007__hired_guns_methodology.txt:314)	"Highest-applies" rule (CPI: choose item with highest point value that applies). 4-level ordinal access ladder. CPI defines 'searchable database' explicitly.
hired_guns_2007	Q32	Location/format of spending reports	Public Access	ordinal	"Photocopies from ofﬁce only – 1 point; PDF or image ﬁles on the Web – 2 points; Searchable database on the Web – 3 points; Downloadable ﬁles/database – 4 points"	"32. Location/format of spending reports: Photocopies from ofﬁce only – 1 point PDF or image ﬁles on the Web – 2 points Searchable database on the Web – 3 points Downloadable ﬁles/database – 4 points" (papers/text/CPI_2007__hired_guns_methodology.txt:336)	'Highest-applies' rule. Mirrors Q31 for spending reports. CPI defines 'searchable database' interface (summary totals or full itemization listing).
hired_guns_2007	Q33	Cost of copies	Public Access	ordinal	"25 cents or more per page – 0 points; Less than 25 cents per page – 1 point"	"33. Cost of copies: 25 cents or more per page – 0 points Less than 25 cents per page – 1 point" (papers/text/CPI_2007__hired_guns_methodology.txt:354)	Tiered fee schedules: take rate appropriate for the first price quantity. Differential in/out-of-state pricing: use in-state price.
hired_guns_2007	Q34	Are sample registration forms/spending reports available the Web?	Public Access	boolean	No – 0 points Yes – 1 point	"34. Are sample registration forms/spending reports available the Web? No – 0 points Yes – 1 point" (papers/text/CPI_2007__hired_guns_methodology.txt:369)	Note typo in CPI source ('available the Web' missing 'on'). Captured verbatim.
hired_guns_2007	Q35	Does the state agency provide an overall lobbying spending total by year?	Public Access	boolean	No – 0 points Yes – 2 points	"35. Does the state agency provide an overall lobbying spending total by year? No – 0 points Yes – 2 points" (papers/text/CPI_2007__hired_guns_methodology.txt:374)	2002 reference year for the data; provision via Web OR upon request both qualify.
hired_guns_2007	Q36	Does the state agency provide an overall lobbying spending total by spending-report deadlines?	Public Access	boolean	No – 0 points Yes – 2 points	"36. Does the state agency provide an overall lobbying spending total by spending-report deadlines? No – 0 points Yes – 2 points" (papers/text/CPI_2007__hired_guns_methodology.txt:380)	2002 data; via Web or upon request.
hired_guns_2007	Q37	Does the state agency provide an overall lobbying spending total by industries lobbyists represent?	Public Access	boolean	No – 0 points Yes – 2 points	"37. Does the state agency provide an overall lobbying spending total by industries lobbyists represent? No – 0 points Yes – 2 points" (papers/text/CPI_2007__hired_guns_methodology.txt:386)	CPI flags: "Lobby spending is not commonly organized in this fashion." Web or upon request.
hired_guns_2007	Q38	How often are lobby lists updated?	Public Access	ordinal	"Semi-annually or less often – 1 point; Monthly – 2 points; Weekly – 3 points; Daily – 4 points"	"38. How often are lobby lists updated? Semi-annually or less often – 1 point Monthly – 2 points Weekly – 3 points Daily – 4 points" (papers/text/CPI_2007__hired_guns_methodology.txt:398)	4-level ordinal frequency scale. No 0-point option visible.
hired_guns_2007	Q39	Does the state have statutory auditing authority?	Enforcement	boolean	No – 0 points Yes – 2 points	"39. Does the state have statutory auditing authority? No – 0 points Yes – 2 points" (papers/text/CPI_2007__hired_guns_methodology.txt:404)	Authority only — does NOT measure use. Authority can rest with any state agency. Includes ability to request outside documents.
hired_guns_2007	Q40	Does the state agency conduct mandatory reviews or audits?	Enforcement	boolean	No – 0 points Yes – 2 points	"40. Does the state agency conduct mandatory reviews or audits? No – 0 points Yes – 2 points" (papers/text/CPI_2007__hired_guns_methodology.txt:413)	Pairs with Q39 (action vs. authority). Random or universal reviews qualify; complaint-driven does not.
hired_guns_2007	Q41	Is there a statutory penalty for late ﬁling of lobby registration form?	Enforcement	boolean	No – 0 points Yes – 1 point	"41. Is there a statutory penalty for late ﬁling of lobby registration form? No – 0 points Yes – 1 point" (papers/text/CPI_2007__hired_guns_methodology.txt:426)	Typically per-day fines.
hired_guns_2007	Q42	Is there a statutory penalty for late ﬁling of a lobby spending report?	Enforcement	boolean	No – 0 points Yes – 1 point	"42. Is there a statutory penalty for late ﬁling of a lobby spending report? No – 0 points Yes – 1 point" (papers/text/CPI_2007__hired_guns_methodology.txt:433)	Typically per-day fines.
hired_guns_2007	Q43	When was a penalty for late ﬁling of a lobby spending report last levied?	Enforcement	ordinal	"More than 5 years – 0 points; 4 to 5 years – 1 point; 2 to 3 years – 2 points; 0 to 1 year – 3 points"	"43. When was a penalty for late ﬁling of a lobby spending report last levied? More than 5 years – 0 points 4 to 5 years – 1 point 2 to 3 years – 2 points 0 to 1 year – 3 points" (papers/text/CPI_2007__hired_guns_methodology.txt:440)	Data source: state agency representative interview. Operational definition relies on official self-report — fallback source flag.
hired_guns_2007	Q44	Is there a statutory penalty for incomplete ﬁling of a lobby registration form?	Enforcement	boolean	No – 0 points Yes – 1 point	"44. Is there a statutory penalty for incomplete ﬁling of a lobby registration form? No – 0 points Yes – 1 point" (papers/text/CPI_2007__hired_guns_methodology.txt:447)	Pairs Q41 (late) with Q44 (incomplete); 'incomplete' = missing pages/signatures/totals.
hired_guns_2007	Q45	Is there a statutory penalty for incomplete ﬁling of a lobby spending report?	Enforcement	boolean	No – 0 points Yes – 1 point	"45. Is there a statutory penalty for incomplete ﬁling of a lobby spending report? No – 0 points Yes – 1 point" (papers/text/CPI_2007__hired_guns_methodology.txt:460)	Pairs Q42 (late) with Q45 (incomplete) for spending reports.
hired_guns_2007	Q46	When was a penalty for incomplete ﬁling of a lobby spending report last levied?	Enforcement	ordinal	"More than 5 years – 0 points; 4 – 5 years – 1 point; 2 – 3 years – 2 points; 0 – 1 year/agency does not accept incomplete ﬁlings – 3 points"	"46. When was a penalty for incomplete ﬁling of a lobby spending report last levied?" (papers/text/CPI_2007__hired_guns_methodology.txt:469)	Data source: state agency representative interview. 'Agency does not accept incomplete filings' = 3 points (special bucket merged into top tier). Fallback source flag.
hired_guns_2007	Q47	Does the state publish a list of delinquent ﬁlers either on the Web or in a printed document?	Enforcement	boolean	No – 0 points Yes – 1 point	"47. Does the state publish a list of delinquent ﬁlers either on the Web or in a printed document? No – 0 points Yes – 1 point" (papers/text/CPI_2007__hired_guns_methodology.txt:478)	Web, newspaper, or other publication all qualify.
hired_guns_2007	Q48	Is there a "cooling off" period required before legislators can register as lobbyists?	Revolving Door Provision	boolean	No – 0 points Yes – 2 points	"48. Is there a "cooling off" period required before legislators can register as lobbyists? No – 0 points Yes – 2 points" (papers/text/CPI_2007__hired_guns_methodology.txt:490)	Boolean only; CPI does not score the LENGTH of the cooling-off period. Scope: same-state legislators-to-lobbyists only.
