source_paper,source_id,source_text,group_id,group_label
FOCAL,contact_log.1,Organisation/interest(s) represented (beneficiary),g_focal_040,Organisation/interest represented (beneficiary) on contacts
FOCAL,contact_log.2,Names of persons contacted and their position/role,g_focal_041,Names and roles of persons contacted
FOCAL,contact_log.3,Institution/department contacted,g_focal_042,Institution/department contacted
FOCAL,contact_log.4,"If a meeting, names of all attendees",g_focal_043,Names of all meeting attendees
FOCAL,contact_log.5,Date,g_focal_044,Date of contact
FOCAL,contact_log.6,"Form (eg, in person meeting, video conference, phone call)",g_focal_045,"Form of contact (in-person, video, phone)"
FOCAL,contact_log.7,Location,g_focal_046,Location of contact
FOCAL,contact_log.8,"Any materials that were shared, excluding commercially sensitive materials (before, during and after the meeting)",g_focal_047,Materials shared in connection with the contact
FOCAL,contact_log.9,Topics/issues discussed,g_focal_048,Topics/issues discussed in lobbying contacts
FOCAL,contact_log.10,"Outcomes sought (eg, legislation/policies supported/opposed)",g_focal_049,Outcomes sought (legislation/policies supported or opposed)
FOCAL,contact_log.11,"Targeted areas of public policy or legislation, including a list of official legislative references/bill numbers/measures etc",g_focal_050,Targeted legislation/bill numbers/measures
HiredGuns,Q1,"In addition to legislative lobbyists, does the deﬁnition recognize executive branch lobbyists?",g_focal_003,"Targets of lobbying covered (legislative, executive, agency officials, staff)"
HiredGuns,Q2,"How much does an individual have to make/spend to qualify as a lobbyist or to prompt registration as a lobbyist, according to the deﬁnition?",g_focal_002,No or low financial/time threshold for lobbyist registration
HiredGuns,Q3,Is a lobbyist required to ﬁle a registration form?,g_ext_001,Lobbyist registration form filing requirement
HiredGuns,Q4,How many days can lobbying take place before registration is required?,g_ext_002,Days of lobbying activity allowed before registration is required
HiredGuns,Q5,Is subject matter or bill number to be addressed by a lobbyist required on registration forms?,g_ext_003,Subject matter or bill number disclosed on registration form
HiredGuns,Q6,How often is registration by a lobbyist required?,g_ext_004,Frequency at which lobbyist registration must be renewed
HiredGuns,Q7,Within how many days must a lobbyist notify the oversight agency of changes in registration?,g_ext_005,Window for lobbyist to notify oversight agency of registration changes
HiredGuns,Q8,Is a lobbyist required to submit a photograph with registration?,g_ext_006,Photograph required with lobbyist registration
HiredGuns,Q9,Is a lobbyist required to identify by name each employer on the registration form?,g_focal_025,Client list (lobbyist-to-principal representation)
HiredGuns,Q10,"Is a lobbyist required to include on the registration form any additional information about the type of lobbying work he or she does (i.e., compensated or non-compensated/contract or salaried)?",g_focal_022,Type of lobbyist contract (salaried vs. contracted)
HiredGuns,Q11,Is a lobbyist required to ﬁle a spending report?,g_ext_007,Lobbyist spending report filing requirement
HiredGuns,Q12,How often during each two-year cycle is a lobbyist required to report spending?,g_ext_008,Frequency of lobbyist spending/activity disclosure reports
HiredGuns,Q13,Is compensation/salary required to be reported by a lobbyist on spending reports?,g_focal_029,Total lobbying compensation/income (consultant lobbyists/firms)
HiredGuns,Q14,"Are summaries (totals) of spending classiﬁed by category types (i.e., gifts, entertainment, postage, etc.)?",g_ext_009,"Spending reported by category type (gifts, entertainment, postage, etc.)"
HiredGuns,Q15,What spending must be itemized?,g_ext_010,Spending reported in itemized form rather than aggregated
HiredGuns,Q16,Is the lobbyist employer/principal on whose behalf the itemized expenditure was made required to be identiﬁed?,g_focal_038,"Expenditures benefitting officials (gifts, hospitality, with principal named)"
HiredGuns,Q17,Is the recipient of the itemized expenditure required to be identiﬁed?,g_ext_011,Recipient of itemized expenditure identified
HiredGuns,Q18,Is the date of the itemized expenditure required to be reported?,g_ext_012,Date of itemized expenditure reported
HiredGuns,Q19,Is a description of the itemized expenditure required to be reported?,g_ext_013,Description of itemized expenditure reported
HiredGuns,Q20,Is subject matter or bill number to be addressed by a lobbyist required on spending reports?,g_focal_050,Targeted legislation/bill numbers/measures
HiredGuns,Q21,Is spending on household members of public ofﬁcials by a lobbyist required to be reported?,g_focal_038,"Expenditures benefitting officials (gifts, hospitality, with principal named)"
HiredGuns,Q22,"Is a lobbyist required to disclose direct business associations with public ofﬁcials, candidates or members of their households?",g_focal_028,Direct business associations with public officials or households
HiredGuns,Q23,What is the statutory provision for a lobbyist giving and reporting gifts?,g_ext_014,Statutory provisions governing lobbyist giving and reporting of gifts
HiredGuns,Q25,Is a lobbyist who has done no spending during a ﬁling period required to make a report of no activity?,g_ext_015,No-activity report required when lobbyist had no spending in filing period
HiredGuns,Q26,Is an employer or principal of a lobbyist required to ﬁle a spending report?,g_ext_016,Employer/principal spending report filing requirement
HiredGuns,Q27,Is compensation/salary required to be reported on employer/principal spending reports?,g_ext_017,Compensation/salary reported on employer/principal spending reports
HiredGuns,Q28,Does the oversight agency provide lobbyists/employers with online registration?,g_ext_018,Electronic filing available for lobbyist registrations
HiredGuns,Q29,Does the oversight agency provide lobbyists/employers with online spending reporting?,g_ext_019,Electronic filing available for spending reports
HiredGuns,Q30,Does the oversight agency provide training about how to ﬁle registrations/spending reports electronically?,g_ext_020,Training provided to filers on electronic filing
HiredGuns,Q31,Location/format of registrations or active lobbyist directory,g_focal_008,Lobbyist register is online
HiredGuns,Q32,Location/format of spending reports,g_focal_008,Lobbyist register is online
HiredGuns,Q33,Cost of copies,g_ext_021,Cost of obtaining copies of disclosure documents
HiredGuns,Q34,Are sample registration forms/spending reports available the Web?,g_ext_022,Sample registration/spending report forms available online
HiredGuns,Q35,Does the state agency provide an overall lobbying spending total by year?,g_ext_023,Aggregate state lobbying spending total published by year
HiredGuns,Q36,Does the state agency provide an overall lobbying spending total by spending-report deadlines?,g_ext_024,Aggregate state lobbying spending total published by reporting deadline
HiredGuns,Q37,Does the state agency provide an overall lobbying spending total by industries lobbyists represent?,g_ext_025,Aggregate state lobbying spending total published by industry
HiredGuns,Q38,How often are lobby lists updated?,g_focal_005,"Registration changes updated close to real-time (e.g., daily)"
HiredGuns,Q39,Does the state have statutory auditing authority?,g_ext_026,Oversight agency has statutory authority to audit
HiredGuns,Q40,Does the state agency conduct mandatory reviews or audits?,g_ext_027,Oversight agency conducts mandatory reviews or audits of disclosures
HiredGuns,Q41,Is there a statutory penalty for late ﬁling of lobby registration form?,g_ext_028,Statutory penalty for late filing of lobbyist registration
HiredGuns,Q42,Is there a statutory penalty for late ﬁling of a lobby spending report?,g_ext_029,Statutory penalty for late filing of lobbyist spending report
HiredGuns,Q43,When was a penalty for late ﬁling of a lobby spending report last levied?,g_ext_030,Date of most recent penalty levied for late filing of spending report
HiredGuns,Q44,Is there a statutory penalty for incomplete ﬁling of a lobby registration form?,g_ext_031,Statutory penalty for incomplete lobbyist registration
HiredGuns,Q45,Is there a statutory penalty for incomplete ﬁling of a lobby spending report?,g_ext_032,Statutory penalty for incomplete spending report
HiredGuns,Q46,When was a penalty for incomplete ﬁling of a lobby spending report last levied?,g_ext_033,Date of most recent penalty levied for incomplete spending report
HiredGuns,Q47,Does the state publish a list of delinquent ﬁlers either on the Web or in a printed document?,g_ext_034,Public list of delinquent filers published
HiredGuns,Q48,"Is there a ""cooling off"" period required before legislators can register as lobbyists?",g_focal_024,Cooling-off / ban on officials becoming lobbyists
Newmark2005,def_legislative_lobbying,legislative lobbying,g_focal_004,"Breadth of lobbying activities covered (oral, written, electronic, events)"
Newmark2005,def_administrative_agency_lobbying,administrative agency lobbying,g_focal_003,"Targets of lobbying covered (legislative, executive, agency officials, staff)"
Newmark2005,def_elected_officials_as_lobbyists,elected officials as lobbyists,g_focal_001,"Types of lobbyists included in the register (consultants, in-house, firms, etc.)"
Newmark2005,def_public_employees_as_lobbyists,public employees as lobbyists,g_focal_001,"Types of lobbyists included in the register (consultants, in-house, firms, etc.)"
Newmark2005,def_compensation_standard,compensation standard,g_focal_002,No or low financial/time threshold for lobbyist registration
Newmark2005,def_expenditure_standard,expenditure standard,g_focal_002,No or low financial/time threshold for lobbyist registration
Newmark2005,def_time_standard,time standard,g_focal_002,No or low financial/time threshold for lobbyist registration
Newmark2005,freq_reporting_more_than_annual,frequency of reporting (more frequently than once per year),g_ext_008,Frequency of lobbyist spending/activity disclosure reports
Newmark2005,prohib_campaign_contrib_any_time,campaign contributions at any time,g_ext_035,Prohibition on lobbyist campaign contributions at any time
Newmark2005,prohib_campaign_contrib_during_session,campaign contributions during the legislative session,g_ext_036,Prohibition on lobbyist campaign contributions during legislative session
Newmark2005,prohib_expenditures_over_threshold,expenditures in excess of a certain dollar amount per year,g_ext_037,Prohibition on lobbyist expenditures exceeding a dollar threshold per year
Newmark2005,prohib_solicitation_by_officials,solicitation by officials or employees for contributions or gifts,g_ext_038,Prohibition on solicitation of contributions or gifts by officials/employees
Newmark2005,disc_legislative_admin_action_to_influence,legislative/administrative action seeking to influence,g_focal_049,Outcomes sought (legislation/policies supported or opposed)
Newmark2005,disc_expenditures_benefiting_officials,expenditures benefiting public officials or employees,g_focal_038,"Expenditures benefitting officials (gifts, hospitality, with principal named)"
Newmark2005,disc_compensation_by_employer,compensation received broken down by employers,g_focal_030,Lobbying compensation per client/employer
Newmark2005,disc_total_compensation,total compensation received,g_focal_029,Total lobbying compensation/income (consultant lobbyists/firms)
Newmark2005,disc_categories_of_expenditures,categories of expenditures,g_ext_009,"Spending reported by category type (gifts, entertainment, postage, etc.)"
Newmark2005,disc_total_expenditures,total expenditures,g_focal_034,Total lobbying expenditure
Newmark2017,def.legislative_lobbying,Legislative lobbying necessitates registering as a lobbyist,g_focal_004,"Breadth of lobbying activities covered (oral, written, electronic, events)"
Newmark2017,def.administrative_agency_lobbying,Administrative agency lobbying necessitates registering as a lobbyist,g_focal_003,"Targets of lobbying covered (legislative, executive, agency officials, staff)"
Newmark2017,def.elective_officials_as_lobbyists,Elective officials are defined as lobbyists if engaged in lobbying-related behaviors,g_focal_001,"Types of lobbyists included in the register (consultants, in-house, firms, etc.)"
Newmark2017,def.public_employees_as_lobbyists,Public employees are defined as lobbyists if engaged in lobbying-related behaviors,g_focal_001,"Types of lobbyists included in the register (consultants, in-house, firms, etc.)"
Newmark2017,def.compensation_standard,Compensation standard for lobbyist status (state defines persons as lobbyists if they receive a certain amount of money in exchange for lobbying),g_focal_002,No or low financial/time threshold for lobbyist registration
Newmark2017,def.expenditure_standard,Expenditure standard for lobbyist status (state defines persons as lobbyists if they spend a certain amount of money in lobbying),g_focal_002,No or low financial/time threshold for lobbyist registration
Newmark2017,def.time_standard,Time standard for lobbyist status (state defines persons as lobbyists if they devote a certain amount of time in lobbying),g_focal_002,No or low financial/time threshold for lobbyist registration
Newmark2017,prohib.contributions_anytime,Lobbyists prohibited from making campaign contributions at any time,g_ext_035,Prohibition on lobbyist campaign contributions at any time
Newmark2017,prohib.contributions_during_session,Lobbyists prohibited from making campaign contributions during legislative sessions,g_ext_036,Prohibition on lobbyist campaign contributions during legislative session
Newmark2017,prohib.solicitation_by_officials,Solicitation by officials or employees for contributions or gifts is prohibited,g_ext_038,Prohibition on solicitation of contributions or gifts by officials/employees
Newmark2017,prohib.contingent_compensation,Contingent compensation is prohibited (lobbyists receiving pay only on achieving a lobbying-related objective),g_ext_039,Prohibition on contingent compensation for lobbyists
Newmark2017,prohib.revolving_door,Revolving door restrictions (lawmakers prohibited from becoming lobbyists without a waiting period),g_focal_024,Cooling-off / ban on officials becoming lobbyists
Newmark2017,disclosure.influence_legislation_or_admin,Disclosure required: seeking to influence legislation or administrative action,g_focal_049,Outcomes sought (legislation/policies supported or opposed)
Newmark2017,disclosure.expenditures_benefiting_officials,Disclosure required: expenditures benefiting public officials or employees,g_focal_038,"Expenditures benefitting officials (gifts, hospitality, with principal named)"
Newmark2017,disclosure.compensation_by_employer,Disclosure required: compensation received broken down by employer,g_focal_030,Lobbying compensation per client/employer
Newmark2017,disclosure.total_compensation,Disclosure required: total compensation received,g_focal_029,Total lobbying compensation/income (consultant lobbyists/firms)
Newmark2017,disclosure.categories_of_expenditures,Disclosure required: categories of expenditures,g_ext_009,"Spending reported by category type (gifts, entertainment, postage, etc.)"
Newmark2017,disclosure.total_expenditures,Disclosure required: total expenditures toward lobbying,g_focal_034,Total lobbying expenditure
Newmark2017,disclosure.contributions_from_others,Disclosure required: contributions received from others for lobbying purposes,g_focal_031,"Income sources and amounts (e.g., grants, government, companies)"
OpenSecrets,lobbyist_client_disclosure,"Who is lobbying and who is paying for it (lobbyist and client identification, with separate registrations preferred)",g_focal_017,Full names of lobbyists and organisations
OpenSecrets,lobbyist_compensation_disclosure,How much are lobbyists getting paid (compensation paid to lobbyists by clients),g_focal_030,Lobbying compensation per client/employer
OpenSecrets,timely_disclosure,Is there timely disclosure (frequency/timing of lobbying activity reports),g_focal_006,Lobbying activities disclosed close to real-time
OpenSecrets,public_availability_total,"How easily can the public access disclosed information (composite of three sub-facets, total 5 points)",g_ext_047,Composite measure of public access to disclosure information
OpenSecrets,public_avail_search,User-friendly search feature on state lobbying disclosure website,g_focal_012,Searchable with simultaneous multi-criteria sorting
OpenSecrets,public_avail_downloads,Availability of downloadable data from the state lobbying disclosure website,g_focal_011,Disclosure data downloadable as files or database
OpenSecrets,public_avail_lists,Easily accessible lists of registered lobbyists and clients,g_focal_008,Lobbyist register is online
Opheim,def.legislative_lobbying,legislative lobbying as a criterion for definition,g_focal_004,"Breadth of lobbying activities covered (oral, written, electronic, events)"
Opheim,def.administrative_lobbying,administrative lobbying as a criterion for definition,g_focal_003,"Targets of lobbying covered (legislative, executive, agency officials, staff)"
Opheim,def.elective_officials,elective officials designated as lobbyists,g_focal_001,"Types of lobbyists included in the register (consultants, in-house, firms, etc.)"
Opheim,def.public_employees,public employees designated as lobbyists,g_focal_001,"Types of lobbyists included in the register (consultants, in-house, firms, etc.)"
Opheim,def.compensation_standard,specific compensation standard to delineate lobbying activity,g_focal_002,No or low financial/time threshold for lobbyist registration
Opheim,def.expenditure_standard,specific expenditure standard to delineate lobbying activity,g_focal_002,No or low financial/time threshold for lobbyist registration
Opheim,def.time_standard,specific time standard to delineate lobbying activity,g_focal_002,No or low financial/time threshold for lobbyist registration
Opheim,disclosure.frequency,Frequency of reporting required of lobbyists,g_ext_008,Frequency of lobbyist spending/activity disclosure reports
Opheim,disclosure.total_spending,lobbyist's total spending,g_focal_034,Total lobbying expenditure
Opheim,disclosure.spending_by_category,spending by category,g_ext_009,"Spending reported by category type (gifts, entertainment, postage, etc.)"
Opheim,disclosure.expenditures_benefitting_public_employees,expenditures benefitting public employees including gifts,g_focal_038,"Expenditures benefitting officials (gifts, hospitality, with principal named)"
Opheim,disclosure.legislation_supported_or_opposed,legislation approved or opposed by the lobbyist,g_focal_049,Outcomes sought (legislation/policies supported or opposed)
Opheim,disclosure.sources_of_income,sources of income,g_focal_031,"Income sources and amounts (e.g., grants, government, companies)"
Opheim,disclosure.total_income,total income,g_focal_029,Total lobbying compensation/income (consultant lobbyists/firms)
Opheim,disclosure.other_influence_peddling_or_conflict_of_interest,other activities that might constitute influence peddling or conflict of interest,g_ext_040,Disclosure of other influence-peddling or conflict-of-interest activities
Opheim,enforce.thoroughness_of_reviews,thoroughness of reviews of lobby reports by oversight agency,g_ext_027,Oversight agency conducts mandatory reviews or audits of disclosures
Opheim,enforce.subpoena_witnesses,whether the agency may subpoena witnesses,g_ext_041,Oversight agency authority to subpoena witnesses
Opheim,enforce.subpoena_records,subpoena records,g_ext_042,Oversight agency authority to subpoena records
Opheim,enforce.conduct_administrative_hearings,conduct administrative hearings,g_ext_043,Oversight agency authority to conduct administrative hearings
Opheim,enforce.impose_administrative_fines,impose administrative fines,g_ext_044,Oversight agency authority to impose administrative fines
Opheim,enforce.impose_administrative_penalties,impose administrative penalties,g_ext_045,Oversight agency authority to impose administrative penalties
Opheim,enforce.file_independent_court_actions,file independent court actions,g_ext_046,Oversight agency authority to file independent court actions
Sunlight,lobbyist_activity,Lobbyist Activity,g_ext_048,Overall transparency of lobbyist activity disclosure (composite)
Sunlight,expenditure_transparency,Expenditure Transparency,g_focal_034,Total lobbying expenditure
Sunlight,expenditure_reporting_thresholds,Expenditure Reporting Thresholds,g_focal_002,No or low financial/time threshold for lobbyist registration
Sunlight,document_accessibility,Document Accessibility,g_focal_010,"Free, open-license, machine-readable, non-proprietary access"
Sunlight,lobbyist_compensation,Lobbyist Compensation,g_focal_029,Total lobbying compensation/income (consultant lobbyists/firms)
pri_2010,accessibility.Q1,"At least some lobbying data available (in any format) either by request (email, telephone, fax, etc.) or anonymously (web-based).",g_focal_008,Lobbyist register is online
pri_2010,accessibility.Q2,The state has a dedicated website for lobbying information.,g_focal_008,Lobbyist register is online
pri_2010,accessibility.Q3,How easily a state's lobbying website can be found.,g_ext_050,Ease of finding the state's lobbying disclosure website
pri_2010,accessibility.Q4,At least some current lobbying data/information available on the website for the most recent year.,g_focal_008,Lobbyist register is online
pri_2010,accessibility.Q5,"Historical lobbying information is available, downloadable, or at least viewable on the state's website.",g_focal_015,Historical lobbyist register data archived and downloadable
pri_2010,accessibility.Q6,"How easily users can download lobbying data and information and analyze it, and specifically, whether users are able to download information in an electronic format that is immediately useable for analysis, such as Excel or SPSS.",g_focal_010,"Free, open-license, machine-readable, non-proprietary access"
pri_2010,accessibility.Q7a,Can users specify data searches on the website by Principal (city; authority hiring; employer; corporation; etc.).,g_focal_012,Searchable with simultaneous multi-criteria sorting
pri_2010,accessibility.Q7b,Can users specify data searches on the website by Principal's location (specific address; city).,g_focal_012,Searchable with simultaneous multi-criteria sorting
pri_2010,accessibility.Q7c,Can users specify data searches on the website by Lobbyist name.,g_focal_012,Searchable with simultaneous multi-criteria sorting
pri_2010,accessibility.Q7d,Can users specify data searches on the website by Lobbyist location (specific address; city).,g_focal_012,Searchable with simultaneous multi-criteria sorting
pri_2010,accessibility.Q7e,Can users specify data searches on the website by Specific date.,g_focal_012,Searchable with simultaneous multi-criteria sorting
pri_2010,accessibility.Q7f,Can users specify data searches on the website by Specific time period (normally quarter but it depends on how often the law requires data to be disclosed).,g_focal_012,Searchable with simultaneous multi-criteria sorting
pri_2010,accessibility.Q7g,Can users specify data searches on the website by Total expenditures.,g_focal_012,Searchable with simultaneous multi-criteria sorting
pri_2010,accessibility.Q7h,Can users specify data searches on the website by Compensation spending (portion of total expenditures for which the lobbyist is paid back).,g_focal_012,Searchable with simultaneous multi-criteria sorting
pri_2010,accessibility.Q7i,Can users specify data searches on the website by Miscellaneous expenses (non-compensation).,g_focal_012,Searchable with simultaneous multi-criteria sorting
pri_2010,accessibility.Q7j,Can users specify data searches on the website by Sources of funding (emphasis on public/taxpayer-funded).,g_focal_012,Searchable with simultaneous multi-criteria sorting
pri_2010,accessibility.Q7k,Can users specify data searches on the website by Subject of lobbying (or item of legislation).,g_focal_012,Searchable with simultaneous multi-criteria sorting
pri_2010,accessibility.Q7l,Can users specify data searches on the website by Designated entities assigned to lobbyist (group/congressman the lobbyist is working for).,g_focal_012,Searchable with simultaneous multi-criteria sorting
pri_2010,accessibility.Q7m,Can users specify data searches on the website by Legal status of the principal (government; non-profit; for-profit; etc.).,g_focal_012,Searchable with simultaneous multi-criteria sorting
pri_2010,accessibility.Q7n,Can users specify data searches on the website by Sector (transport; energy; banking; education; social services; etc.).,g_focal_012,Searchable with simultaneous multi-criteria sorting
pri_2010,accessibility.Q7o,Can users specify data searches on the website by Sub-sector (K–12; secondary; vocational; etc.).,g_focal_012,Searchable with simultaneous multi-criteria sorting
pri_2010,accessibility.Q8,Users can simultaneously sort lobbying data by multiple criteria.,g_focal_012,Searchable with simultaneous multi-criteria sorting
pri_2010,disclosure.A1,Lobbyists.,g_focal_001,"Types of lobbyists included in the register (consultants, in-house, firms, etc.)"
pri_2010,disclosure.A2,Volunteer lobbyists.,g_focal_001,"Types of lobbyists included in the register (consultants, in-house, firms, etc.)"
pri_2010,disclosure.A3,Principals who employ a lobbyist.,g_ext_051,Principals (entities employing lobbyists) required to register/report
pri_2010,disclosure.A4,Lobbying firms.,g_focal_001,"Types of lobbyists included in the register (consultants, in-house, firms, etc.)"
pri_2010,disclosure.A5,Governor's office.,g_focal_001,"Types of lobbyists included in the register (consultants, in-house, firms, etc.)"
pri_2010,disclosure.A6,Executive branch agencies.,g_focal_001,"Types of lobbyists included in the register (consultants, in-house, firms, etc.)"
pri_2010,disclosure.A7,Legislative branch.,g_focal_001,"Types of lobbyists included in the register (consultants, in-house, firms, etc.)"
pri_2010,disclosure.A8,Independent agencies.,g_focal_001,"Types of lobbyists included in the register (consultants, in-house, firms, etc.)"
pri_2010,disclosure.A9,Local governments.,g_focal_001,"Types of lobbyists included in the register (consultants, in-house, firms, etc.)"
pri_2010,disclosure.A10,Government agencies who lobby other agencies.,g_focal_001,"Types of lobbyists included in the register (consultants, in-house, firms, etc.)"
pri_2010,disclosure.A11,"Public entities, other than government agencies.",g_focal_001,"Types of lobbyists included in the register (consultants, in-house, firms, etc.)"
pri_2010,disclosure.B1,Is there an exemption for government agencies and/or public officials acting within their official capacity?,g_ext_052,Exemption for government agencies/officials acting in official capacity
pri_2010,disclosure.B2,Are government agencies relieved and/or exempted (partially) from the regulations imposed on non-government organizations and individuals?,g_ext_053,Government agencies partially exempted from regulations imposed on others
pri_2010,disclosure.B3,Are government agencies subject to the same disclosure requirements as lobbyists?,g_ext_054,Government agencies subject to same disclosure requirements as lobbyists
pri_2010,disclosure.B4,Are government agencies subject to the same disclosure requirements as principals?,g_ext_055,Government agencies subject to same disclosure requirements as principals
pri_2010,disclosure.C0,"Does the law include a definition of ""public entity""?",g_ext_056,"Statutory definition of ""public entity"" exists in lobbying law"
pri_2010,disclosure.C1,Definition relies on Ownership.,g_ext_057,"""Public entity"" definition relies on ownership"
pri_2010,disclosure.C2,Definition relies on Structure or composition of revenue.,g_ext_058,"""Public entity"" definition relies on structure or composition of revenue"
pri_2010,disclosure.C3,Definition relies on Public charter or special government protection.,g_ext_059,"""Public entity"" definition relies on public charter or special government protection"
pri_2010,disclosure.D0,Does the law include a materiality test (ability to exempt) for coverage in disclosure regulations?,g_focal_002,No or low financial/time threshold for lobbyist registration
pri_2010,disclosure.D1_present,Financial threshold exists: if expenses are less than some dollar threshold the entity is exempted from filing disclosure.,g_focal_002,No or low financial/time threshold for lobbyist registration
pri_2010,disclosure.D1_value,Dollar threshold value (USD) for financial-threshold exemption.,g_focal_002,No or low financial/time threshold for lobbyist registration
pri_2010,disclosure.D2_present,Time threshold exists: if amount of time devoted to lobbying is less than a threshold percentage of an individual's compensated time the individual or entity is exempted from filing disclosure.,g_focal_002,No or low financial/time threshold for lobbyist registration
pri_2010,disclosure.D2_value,Percentage threshold value for time-threshold exemption.,g_focal_002,No or low financial/time threshold for lobbyist registration
pri_2010,disclosure.E1a,Are principals required to disclose?,g_ext_051,Principals (entities employing lobbyists) required to register/report
