paper_id	indicator_id	indicator_text	section_or_category	indicator_type	scoring_rule	source_quote	notes
ibac_2022	rec3.d.iii	Lobbyists must document the intended outcome of the lobbying communication, published via an easily accessible and searchable register	Lobbyist documentation of contacts (publicly searchable register)	disclosure	Not specified	"the intended outcome of the lobbying communication" (papers/text/IBAC_2022__corruption_risks_donations_lobbying.txt:442)	
ibac_2022	rec3.e.i	Mandate monthly publication of extracts or summaries of ministerial diaries and ministerial staff diaries capturing the date of the meeting or event	Ministerial-diary and ministerial-staff-diary publication	disclosure	Not specified (frequency: monthly)	"mandates the publication of extracts or summaries of ministerial diaries and ministerial staff diaries on a monthly basis, capturing any form of meeting or event (such as attendance at fundraisers), including, but not limited to details of: i) the date of the meeting or event" (papers/text/IBAC_2022__corruption_risks_donations_lobbying.txt:443-446)	Discussed in 4.2.2.1 and 4.2.3.1. Captures fundraisers explicitly. Victoria currently has no requirement to publish ministerial diaries at all.
ibac_2022	rec3.e.ii	Mandate monthly publication of ministerial-diary and ministerial-staff-diary extracts capturing who attended	Ministerial-diary and ministerial-staff-diary publication	disclosure	Not specified	"who attended" (papers/text/IBAC_2022__corruption_risks_donations_lobbying.txt:447)	
ibac_2022	rec3.e.iii	Mandate monthly publication of ministerial-diary and ministerial-staff-diary extracts capturing what interests they represented	Ministerial-diary and ministerial-staff-diary publication	disclosure	Not specified	"what interests they represented" (papers/text/IBAC_2022__corruption_risks_donations_lobbying.txt:448)	
ibac_2022	rec3.e.iv	Mandate monthly publication of ministerial-diary and ministerial-staff-diary extracts capturing the issues that were discussed at the meeting or event	Ministerial-diary and ministerial-staff-diary publication	disclosure	Not specified	"the issues that were discussed at the meeting or event" (papers/text/IBAC_2022__corruption_risks_donations_lobbying.txt:449)	
ibac_2022	rec3.f.i	Require creation and maintenance of records relating to requests to meet, any associated approvals, and formal meetings between a minister or their staff and any person lobbying them (with reference to Queensland, Scotland and Ireland)	Lobbyist–minister and lobbyist–ministerial-staff interactions	recordkeeping	Not specified	"the creation and maintenance of records in relation to requests to meet, any associated approvals, and formal meetings between a minister or their staff and any person lobbying the minister or their staff (with reference to the approaches taken in Queensland, Scotland and Ireland)" (papers/text/IBAC_2022__corruption_risks_donations_lobbying.txt:467-470)	Discussed in 4.2.3.1 and 4.2.3.2. Approvals are explicitly required (chief-of-staff approval gate, modeled on Queensland 2022 update).
ibac_2022	rec3.f.ii	Require inclusion in ministerial diaries and ministerial staff diaries of details of contacts with people undertaking lobbying activity, to support the monitoring and compliance activities of the lobbying regulator (with reference to NSW and Queensland)	Lobbyist–minister and lobbyist–ministerial-staff interactions	disclosure	Not specified	"the inclusion in ministerial diaries and ministerial staff diaries of details of contacts with people undertaking lobbying activity to support the monitoring and compliance activities of the lobbying regulator (with reference to the NSW and Queensland approaches)" (papers/text/IBAC_2022__corruption_risks_donations_lobbying.txt:471-473)	
ibac_2022	rec3.f.iii	Require publication of a uniform Ministerial Staff Code of Conduct under legislation that obliges ministerial staff to comply with lobbying regulations	Lobbyist–minister and lobbyist–ministerial-staff interactions	governance	Not specified	"the publication of a uniform Ministerial Staff Code of Conduct required under legislation, which obliges ministerial staff to comply with lobbying regulations" (papers/text/IBAC_2022__corruption_risks_donations_lobbying.txt:474-475)	
ibac_2022	rec3.f.iv	Require training for ministerial advisers to raise awareness of risks associated with lobbyists	Lobbyist–minister and lobbyist–ministerial-staff interactions	training	Not specified	"training for ministerial advisers to raise awareness of risks associated with lobbyists" (papers/text/IBAC_2022__corruption_risks_donations_lobbying.txt:476)	
ibac_2022	rec3.g.i	Require electorate officers to maintain records (with prescribed details) of contact with those undertaking lobbying activity; records must be auditable to support the monitoring and compliance activities of the lobbying regulator	Lobbyist–electorate-officer interactions	recordkeeping	Not specified	"electorate officers to maintain records (outlining prescribed details) of contact with those undertaking lobbying activity, noting that those records must be auditable to support the monitoring and compliance activities of the lobbying regulator" (papers/text/IBAC_2022__corruption_risks_donations_lobbying.txt:479-481)	Discussed in 4.2.3.3. IBAC notes no other Australian jurisdiction extends lobbying regulation to electorate officers — this is a Victoria-specific innovation.
ibac_2022	rec3.g.ii	Require the Electorate Officers Code of Conduct to specify that electorate officers must comply with lobbying regulations	Lobbyist–electorate-officer interactions	governance	Not specified	"the Electorate Officers Code of Conduct to specify that electorate officers must comply with lobbying regulations" (papers/text/IBAC_2022__corruption_risks_donations_lobbying.txt:482-483)	
ibac_2022	rec3.g.iii	Require training for electorate officers to raise awareness of risks associated with lobbyists	Lobbyist–electorate-officer interactions	training	Not specified	"training for electorate officers to raise awareness of risks associated with lobbyists" (papers/text/IBAC_2022__corruption_risks_donations_lobbying.txt:484)	
ibac_2022	rec3.h	Prohibit success fees being given or promised to lobbyists in return for a certain outcome of any lobbying activity	Prohibition on success fees	prohibition	Not specified	"prohibits success fees being given or promised to lobbyists in return for a certain outcome of any lobbying activity" (papers/text/IBAC_2022__corruption_risks_donations_lobbying.txt:486-487)	Discussed in 4.2.4.1. Broader than Victoria's current procurement-only prohibition; modeled on NSW and Queensland.
ibac_2022	rec3.i	Ensure that a lobbyist cannot lobby an elected official whose election they have supported directly or indirectly, for example through donations or in-kind support to a campaign	Cooling-off / separation between political support and lobbying	prohibition	Not specified	"ensures that a lobbyist cannot lobby an elected official whose election they have supported directly or indirectly, for example, through donations or in-kind support to a campaign" (papers/text/IBAC_2022__corruption_risks_donations_lobbying.txt:489-490)	Discussed in 4.2.4.2. Modeled on Canadian Lobbyists' Code of Conduct. Distinct from the post-employment cooling-off period (which is in Recommendation 4(c), not Recommendation 3, and is therefore out of scope here).
