paper_id	indicator_id	indicator_text	section_or_category	indicator_type	scoring_rule	source_quote	notes
mihut_2008	dim.sanctions_civil	Civil monetary penalties for non-compliance	Developments in lobbying regulations	open	Mihut cites HLOGA raising civil penalties from $50,000 to $200,000.	"civil penalties are raised from $50,000 to $200,000" [papers/text/Mihut_2008__lobbying_us_eu.txt:383-385]	Comparative dimension.
mihut_2008	dim.sanctions_criminal	Criminal penalties for non-compliance	Developments in lobbying regulations	open	Mihut cites HLOGA's first-time criminal penalties: imprisonment up to five years and/or specified fine.	"for the first time, criminal penalties are provided, namely imprisonment for up to five years or a specified fine, or both" [papers/text/Mihut_2008__lobbying_us_eu.txt:385-388]	Comparative dimension.
mihut_2008	dim.sanctions_eu	EU sanctions for non-registration	Developments in lobbying regulations	open	Mihut notes the Commission's sanctions are "temporary suspension or exclusion from the Register" with open question whether these will deter non-compliance.	"if the automatic alert will provide a sufficient incentive for voluntary registration and if the sanctions consisting in temporary suspension or exclusion from the Register will be strong enough to prevent non-compliance." [papers/text/Mihut_2008__lobbying_us_eu.txt:469-473]	Comparative dimension.
mihut_2008	dim.pacs_campaign_finance	Political Action Committees / channels for money in election campaigns	EU and US — specific environments	open	Mihut flags PACs as a US-specific institution with no EU equivalent, but notes "it doesn't mean the absence of the scandals regarding the involvement of money in the electoral campaigns."	"the US developed an original organization by which corporations and various interest groups collect and spend money for the candidates' campaigns: Political Action Committees (PACs). Unlike the US, in the European countries, as well as at the European level, such a practice is neither recognized nor regulated. […] The absence of PACs in the European politics is relevant for comparison" [papers/text/Mihut_2008__lobbying_us_eu.txt:165-170, 287-292]	Environmental dimension, not a regulatory line-item.
mihut_2008	dim.interest_group_system	Interest-group system: pluralism vs. corporatism vs. mixed	EU and US — specific environments	open	Mihut treats the pluralism/corporatism dichotomy as a foundational comparative axis and describes the EU as "mixed" / co-existence of pluralism and neocorporatism.	"the differences between these two systems are described in terms of pluralism vs. corporatism (Lijphart 1999). […] the 'co-existence and complementarity of pluralism and neocorporatism' as a specific feature of the EU uniqueness (Michalowitz 2002: 51)." [papers/text/Mihut_2008__lobbying_us_eu.txt:191-195, 240-244]	Environmental dimension; structural framing of the comparison.
mihut_2008	dim.access_points_governance	Number/character of access points (federal/multi-level governance)	EU and US — specific environments	open	Mihut argues EU multi-level governance creates more access points than the US federal government, but with limited jurisdiction at the EU level.	"the European institutionalized multi-level governance created a system of multiple access points, even more than the American federal government. This is not necessarily an advantage as successful lobbying often requires having in view multiple targets because of the limited jurisdiction of the European institutions." [papers/text/Mihut_2008__lobbying_us_eu.txt:259-265]	Environmental dimension.
mihut_2008	dim.professionalization	Professionalization of lobbying (contract lobbyists, firms, new techniques)	EU and US — specific environments	open	Mihut cites Thomas 1993: US most advanced in contract-lobbyist numbers/professionalism and in new techniques (grassroots mobilization, targeted mass mailing, PR/media campaigns).	"the US is the most advanced system under both aspects: the number and the professionalism level of contract lobbyists and lobbying firms have increased substantially; also, the rise of new techniques, like mobilizing grassroots support networking, targeted mass mailing, public relations and media campaigns, etc is unparalleled in other countries (Thomas 1993: 39-40)." [papers/text/Mihut_2008__lobbying_us_eu.txt:303-313]	Environmental dimension.
mihut_2008	typology.pross_2007	Pross 2007 OECD typology cited (regulation as response to globalization vs. system-specific values)	Frameworks referenced	categorical	Cited; not re-derived. Pross identifies "two opposing aspects of the trend toward heightened lobby regulation."	"A.P. Pross identified two opposing aspects of the trend toward heightened lobby regulation: 'Globalization has diffused modes of lobbying across nations, creating common problems and raising similar issues in diverse societies. But, at the same time each political system values the objectives of regulation differently and varies legislative provisions accordingly' (Pross, 2007: 40)." [papers/text/Mihut_2008__lobbying_us_eu.txt:319-328]	Mihut invokes Pross 2007 (OECD GOV/PGC/ETH(2007)4) as background framing — not as a scoring instrument she applies.
mihut_2008	typology.chari_murphy_2006	Chari & Murphy 2006 IPA report typology — three-fold classification of regulatory systems (lowly / intermediately / highly regulated)	Frameworks referenced	categorical	Cited and quoted verbatim; not re-derived. "Lowly regulated systems […] detail who is engaged in lobbying government officials and elected representatives and getting paid for it. Intermediately regulated systems go further and report on what activity lobbying takes place in and has significant spending disclosures. Highly regulated systems go further again and state who employ lobbyists while having spending disclosure, which are open to the public" — applied: ~half of US states = highly regulated; remaining states + US federal + Canada (federal & provinces) = intermediately regulated; Germany + European Parliament = lowly regulated.	"A subsequent report […] classified the regulatory systems into thee categories: 'Lowly regulated systems in essence detail who is engaged in lobbying government officials and elected representatives and getting paid for it. Intermediately regulated systems go further and report on what activity lobbying takes place in and has significant spending disclosures. Highly regulated systems go further again and state who employ lobbyists while having spending disclosure, which are open to the public' (Chari and Murphy 2006: 89). According to the authors of this report, only about half of the American states can be classified as highly regulated; the remaining states and also the American federal level, as well as Canada, both at the federal and provinces levels come into the intermediately regulated category, while Germany and the European Parliament belong to the lowly regulated category." [papers/text/Mihut_2008__lobbying_us_eu.txt:299-320]	The closest thing in this paper to a "scored" instrument — but it is *cited from* Chari & Murphy 2006, not constructed by Mihut.
mihut_2008	typology.malone_2004	Malone 2004 IPA report — formal regulation as "more the exception than the rule"	Frameworks referenced	categorical	Cited; provides the country exemplars (US, Canada as "notable exceptions"; Germany, UK as looser-regulation EU cases). No rubric structure imported.	"A report published by the Irish Institute of Public Administration revealed that formal regulation of lobbying is 'more the exception than the rule' (Malone 2004: 3). US and Canada were identified as the most notable exceptions, while within the EU looser formal regulations were found in Germany […] and in the UK" [papers/text/Mihut_2008__lobbying_us_eu.txt:330-342]	Background framing only.
