paper_id	indicator_id	indicator_text	section_or_category	indicator_type	scoring_rule	source_quote	notes
carnstone_2020	carnstone_2_4	Disclose the full list of third-party organisation memberships, including board seats held.	TRANSPARENCY	open		"Full list of third-party organisation memberships, including board seats held." (papers/text/Carnstone_2020__responsible_lobbying_framework.txt:192)	Top-level recommendation 2.4.
carnstone_2020	carnstone_2_5	Disclose policies, processes and approaches, and results of accountability mechanisms such as periodic audits, referenced under other Principles of this Framework.	TRANSPARENCY	open		"Policies, processes and approaches, and results of accountability mechanisms such as periodic audits, referenced under other Principles of this Framework." (papers/text/Carnstone_2020__responsible_lobbying_framework.txt:194)	Top-level recommendation 2.5.
carnstone_2020	carnstone_2_a	All disclosures should be made at least annually following reporting cycles, ideally quarterly.	TRANSPARENCY	open		"All disclosures should be: a. made at least annually following reporting cycles (ideally quarterly)" (papers/text/Carnstone_2020__responsible_lobbying_framework.txt:198)	Cross-cutting disclosure-quality requirement under Transparency (lettered a/b/c, applies to all transparency disclosures).
carnstone_2020	carnstone_2_b	All disclosures should be publicly available in an easily accessible and identifiable location on the organisation's website, and where relevant promptly made available to public sector officials lobbied.	TRANSPARENCY	open		"publicly available in an easily accessible and identifiable location on the organisation's website" (papers/text/Carnstone_2020__responsible_lobbying_framework.txt:202)	Cross-cutting disclosure-quality requirement.
carnstone_2020	carnstone_2_c	All disclosures should be compiled in a dedicated report, report section or webpage, providing a total view of the organisation's material activities and issues, nationally and globally.	TRANSPARENCY	open		"compiled in a dedicated report, report section or webpage, providing a total view of the organisation's material activities and issues" (papers/text/Carnstone_2020__responsible_lobbying_framework.txt:206)	Cross-cutting disclosure-quality requirement.
carnstone_2020	carnstone_3_1	Responsible lobbyists will have controls over third-party membership organisations (such as trade associations): processes to identify positions across all geographies (taking into account credible media reports), and processes to review and proactively manage relationships, with clear escalation steps in cases of misalignment up to withdrawal.	CONSISTENCY	open		"Responsible lobbyists will have controls over third-party membership organisations, such as trade associations" (papers/text/Carnstone_2020__responsible_lobbying_framework.txt:223)	Top-level recommendation 3.1 with two sub-bullets (a-b) on identification and management processes.
carnstone_2020	carnstone_3_2	Have controls over all lobbyists (in-house and intermediary, paid or unpaid) to ensure they understand and adhere to organisational policies — through codes of conduct, training, and regular performance assessment — with substantial public sanctions for those who contravene policies.	CONSISTENCY	open		"controls over all lobbyists, in-house and intermediary, paid or unpaid, to ensure they understand and adhere to organisational policies" (papers/text/Carnstone_2020__responsible_lobbying_framework.txt:235)	Top-level recommendation 3.2.
carnstone_2020	carnstone_4_1	There will be external stakeholder involvement in lobbying — for example stakeholder partners may be involved in setting lobbying positions, agreeing lobbying strategy, and reviewing performance.	ACCOUNTABILITY	open		"There will be external stakeholder involvement in lobbying; for example stakeholder partners may be involved in setting lobbying positions" (papers/text/Carnstone_2020__responsible_lobbying_framework.txt:253)	Top-level recommendation 4.1. Cross-references Principle 5.
carnstone_2020	carnstone_4_2	Support for and adherence to national laws, standards and any national codes of conduct for lobbyists, with any illegal and unethical activity duly reported to relevant legal or oversight authorities.	ACCOUNTABILITY	open		"Support for and adherence to national laws, standards and any national codes of conduct for lobbyists, and any illegal and unethical activity to be duly reported" (papers/text/Carnstone_2020__responsible_lobbying_framework.txt:258)	Top-level recommendation 4.2.
carnstone_2020	carnstone_4_3	The organisation's Board to have clear oversight of lobbying policy positions, the lobbying processes and practices of the organisation itself, of intermediary lobbyists (paid or unpaid), and of the lobbying activity of third-party organisations it is a member of.	ACCOUNTABILITY	open		"The organisation's Board to have clear oversight of lobbying policy positions, the lobbying processes and practices of the organisation itself" (papers/text/Carnstone_2020__responsible_lobbying_framework.txt:262)	Top-level recommendation 4.3.
carnstone_2020	carnstone_4_4	Periodic audits, the results of which should inform policies and be publicly reported, of: all public disclosures (for accuracy and completeness); all lobbying activities (for alignment); and controls over third-party membership organisations or intermediary lobbyists (for effectiveness).	ACCOUNTABILITY	open		"Periodic audits, the results of which should inform policies and be publicly reported" (papers/text/Carnstone_2020__responsible_lobbying_framework.txt:268)	Top-level recommendation 4.4 with three sub-bullets (a-c) covering audit scope.
carnstone_2020	carnstone_4_5	Internal whistleblowing mechanisms, offering all employees the chance to raise anonymously any concerns or breaches of the organisation's lobbying policies and codes of conduct, or illegal/unethical lobbying activity.	ACCOUNTABILITY	open		"Internal whistleblowing mechanisms, offering all employees the chance to raise anonymously any concerns or breaches" (papers/text/Carnstone_2020__responsible_lobbying_framework.txt:279)	Top-level recommendation 4.5.
carnstone_2020	carnstone_5_1	Respect and safeguard the opportunity for interest groups to lobby — for example, not spending disproportionate resources on lobbying to crowd out other interests, regardless of legal caps on political donations.	OPPORTUNITY	open		"Respecting and safeguarding the opportunity for interest groups to lobby, for example not spending disproportionate resources on lobbying to crowd out other interests" (papers/text/Carnstone_2020__responsible_lobbying_framework.txt:296)	Top-level recommendation 5.1.
carnstone_2020	carnstone_5_2	Pursue opportunities for multi-stakeholder partnerships, including companies and CSOs, to lobby together where a common position that supports key public interest outcomes can be found.	OPPORTUNITY	open		"Pursuing opportunities for multi-stakeholder partnerships, including companies and CSOs, to lobby together where a common position that supports key public interest outcomes can be found." (papers/text/Carnstone_2020__responsible_lobbying_framework.txt:300)	Top-level recommendation 5.2.
carnstone_2020	carnstone_5_3	Cooperation between companies and CSOs to promote and support higher transparency and accountability standards from governments.	OPPORTUNITY	open		"Cooperation between companies and CSOs to promote and support higher transparency and accountability standards from governments." (papers/text/Carnstone_2020__responsible_lobbying_framework.txt:304)	Top-level recommendation 5.3.
