paper_id	indicator_id	indicator_text	section_or_category	indicator_type	scoring_rule	source_quote	notes
somo_2016	gov.righttobeheard.consult.3	Widespread and targeted publicity of consultations to reach diverse potential interest groups, with resources allocated for outreach.	GOV > Protect the right to be heard	prescriptive standard	Targeted publicity to diverse groups, with budget	"Ensuring widespread and targeted publicity of consultations which reach diverse potential interest groups. Resources will need to be allocated for this." papers/text/SOMO_2016__structural_problem.txt:2958-2959	-
somo_2016	gov.righttobeheard.access.1	Information about upcoming legislation is easier for citizens to find.	GOV > Protect the right to be heard	prescriptive standard	Findability of upcoming-legislation information for citizens	"Ensuring information is easier to find by citizens about upcoming legislation;" papers/text/SOMO_2016__structural_problem.txt:2962	-
somo_2016	gov.righttobeheard.access.2	Ministry is more accessible for citizens to ask questions about upcoming legislation.	GOV > Protect the right to be heard	prescriptive standard	Citizen question channel exists at Ministry	"Being more accessible for citizens to ask questions pertaining to upcoming legislation;" papers/text/SOMO_2016__structural_problem.txt:2963	-
somo_2016	gov.righttobeheard.access.3	More interactive channels for citizens to give input.	GOV > Protect the right to be heard	prescriptive standard	Interactive input channels available to citizens	"Providing more interactive channels for citizens to give input;" papers/text/SOMO_2016__structural_problem.txt:2964	-
somo_2016	gov.righttobeheard.access.4	Dedicated staff (e.g. Ministry spokesperson) for relations with non-financial stakeholders and citizens.	GOV > Protect the right to be heard	prescriptive standard	Dedicated non-industry liaison staff	"Dedicating more staff, e.g. a Ministry spokesperson, to relations with non-financial stakeholders and citizens." papers/text/SOMO_2016__structural_problem.txt:2965-2966	-
somo_2016	gov.integrity.register.1	Mandatory comprehensive Transparency Register used jointly by ministries and parliament; non-subscribers may not lobby officials (waivers for occasional visits and citizens).	GOV > Protect integrity of legislative process	prescriptive standard	Mandatory joint register with non-subscriber ban	"Companies and organisations that regularly interact and lobby government or parliament would be obliged to subscribe to the Transparency Register. Such companies and organisations that do not subscribe would be unable to lobby officials, though waivers would exist for occasional visits and citizens." papers/text/SOMO_2016__structural_problem.txt:2974-2977	Modeled on EU Transparency Register and Canadian regime.
somo_2016	gov.integrity.register.2	Subscribers automatically subscribe to a code of conduct defined by government in consultation with stakeholders.	GOV > Protect integrity of legislative process	prescriptive standard	Code of conduct attached to register subscription	"Those who subscribe to the Transparency Register would automatically subscribe to a code of conduct, as defined by the government and based on consultations with stakeholders." papers/text/SOMO_2016__structural_problem.txt:2978-2979	-
somo_2016	gov.integrity.register.3	Register includes details of all in-house and external lobbyists, voluntary lobby codes covering them, parliamentary pass holders, focus issues, estimated lobbying costs (staff, housing, travel, office, association membership fees), and individuals with legal/management responsibility for lobbying positions.	GOV > Protect integrity of legislative process	prescriptive standard	Register collects all listed disclosure fields	"The Transparency Register would include details of all in-house and external lobbyists used by companies and organisations, the (voluntary) lobby codes that cover the behaviour of these lobbyists, information about persons who have a parliamentary pass, the issues that particular lobbyists/organisations are likely to focus on, the estimated costs of each company's/organisation's lobbying activities (staff, housing, travel, office costs, membership fees of organisations that lobby on their behalf), details of the individual or individuals with legal/management responsibility for lobbying positions within a company or organisation." papers/text/SOMO_2016__structural_problem.txt:2980-2986	Compound item; the most US-relevant disclosure list in the framework.
somo_2016	gov.integrity.register.4	Companies and organisations update their details annually, including a short overview of lobbying activities undertaken at Dutch level during the previous year.	GOV > Protect integrity of legislative process	prescriptive standard	Annual update with summary of activities	"Companies and organisations should update their details annually and include a short overview of lobbying activities undertaken at Dutch level during the previous year." papers/text/SOMO_2016__structural_problem.txt:2987-2988	-
somo_2016	gov.integrity.register.5	Register should not obstruct easy access by citizens and small organisations or companies to policy makers.	GOV > Protect integrity of legislative process	prescriptive standard	Citizen / small-org access not obstructed	"The introduction of a Transparency Register should not obstruct the easy access by citizens and small organisations or companies to policy makers in parliament and ministries." papers/text/SOMO_2016__structural_problem.txt:2994-2995	Proportionality safeguard.
somo_2016	gov.integrity.register.6	Register implementation monitored by an independent and well-resourced authority (inspired by Canadian practice).	GOV > Protect integrity of legislative process	prescriptive standard	Independent oversight authority with resources	"The implementation of the Register should be monitored by an independent and well-resourced authority, inspired by the practice in Canada." papers/text/SOMO_2016__structural_problem.txt:2996-2997	Explicit Canada benchmark (Commissioner of Lobbying).
somo_2016	gov.integrity.coc.1	Adapt the integrity code of conduct (Gedragscode Integriteit Rijk 2015) to add new guidelines on dealing with lobbyists, including clear standards/procedures for communications, how meetings are agreed and organised with clarity about topics.	GOV > Protect integrity of legislative process	prescriptive standard	Code of conduct includes lobbyist-specific procedures	"Clear standards and procedures regarding communications between public officials and interest groups, how meetings are agreed upon and organised with clarity about the topics to be discussed." papers/text/SOMO_2016__structural_problem.txt:2999-3004	NL-specific code (Gedragscode Integriteit Rijk).
somo_2016	gov.integrity.coc.2	Establishment of a registration mechanism for meetings conducted with lobbyists; record can feed the legislative footprint.	GOV > Protect integrity of legislative process	prescriptive standard	Meeting registration mechanism in place	"The establishment of a registration mechanism for meetings conducted with lobbyists. This record can be used for the legislative footprint." papers/text/SOMO_2016__structural_problem.txt:3005-3006	-
somo_2016	gov.integrity.coc.3	Definition of lobbying that makes clear to civil servants the different ways undue influence can be exerted.	GOV > Protect integrity of legislative process	prescriptive standard	Lobbying definition adopted, covering undue-influence forms	"Having a definition of lobbying that makes clear to civil servants in what different ways undue influence can be exerted." papers/text/SOMO_2016__structural_problem.txt:3007-3008	-
somo_2016	gov.integrity.coc.4	Guidance on guaranteeing diversity among stakeholders and experts (including civil society) and on organising stakeholder meeting invitations.	GOV > Protect integrity of legislative process	prescriptive standard	Guidance on stakeholder diversity and invitations	"Guidance on how to guarantee diversity among stakeholders and experts, including those from civil society, and how to organise invitations for stakeholder meetings." papers/text/SOMO_2016__structural_problem.txt:3009-3010	-
somo_2016	gov.weighing.1	Identification of diverse stakeholders affected by each legislative proposal and improved impact-assessment of proposals on citizens and non-profit interests, developed in the Memorie van Toelichting guidelines.	GOV > Public interest weighed fairly	prescriptive standard	Stakeholder identification and impact assessment in MvT guidelines	"Putting more efforts into identifying the diverse stakeholders affected by each legislative proposal and improving assessment of the impact of such proposals on citizens and non-profit interests. This can be developed and described in the guidelines for the Memorie van Toelichting." papers/text/SOMO_2016__structural_problem.txt:3015-3017	-
somo_2016	gov.weighing.2	Clarify the benefits and risks of legislation to the public interest.	GOV > Public interest weighed fairly	prescriptive standard	Public-interest benefits/risks documented	"Clarifying the benefits and risks of legislation to the public interest." papers/text/SOMO_2016__structural_problem.txt:3018	-
somo_2016	gov.weighing.3	Sufficient human resources to process diverse inputs and consultation responses, so responses do not delay or undermine legislation.	GOV > Public interest weighed fairly	prescriptive standard	Adequate staffing for processing inputs	"Ensuring that there are sufficient human resources to process diverse inputs and all responses to official consultations so that such responses do not delay or undermine legislation (as in the US where numerous and lengthy responses are used by the financial industry to delay legislation)." papers/text/SOMO_2016__structural_problem.txt:3019-3022	Explicit US comparator: warns against US-style consultation flooding by industry.
somo_2016	gov.weighing.4	Clear and practical guidelines on balancing inputs from different stakeholders, e.g. to avoid the interest group with the most consultation responses dominating.	GOV > Public interest weighed fairly	prescriptive standard	Guidelines prevent volume-based capture	"Establishing clear and practical guidelines on balancing inputs from different stakeholders in order, for example, to avoid a situation where the interest group with most responses to consultations has a dominating influence." papers/text/SOMO_2016__structural_problem.txt:3023-3025	-
somo_2016	gov.weighing.5	Memorie van Toelichting sent to Parliament explains how all formal and informal inputs were assessed and how underrepresented interests were considered.	GOV > Public interest weighed fairly	prescriptive standard	MvT explains assessment of all inputs incl. underrepresented	"Ensuring the Memorie van Toelichting sent to the parliament explains how all formal and informal inputs have been assessed, and how any underrepresented interests were considered." papers/text/SOMO_2016__structural_problem.txt:3026-3027	-
somo_2016	gov.weighing.6	Civil servants and policy makers ask industry-association representatives which members support a presented position, lobby paper, or consultation response, to avoid capture by a small subset of members.	GOV > Public interest weighed fairly	prescriptive standard	Trade-association internal-support disclosure asked of lobbyists	"Asking questions, by civil servants and policy makers who meet representatives or lobbyists of an industry association and deal with consultation responses, which members of the association are supporting the presented position, the lobby paper or consultation response. This would avoid the industry association being captured by a small group of members." papers/text/SOMO_2016__structural_problem.txt:3028-3031	-
somo_2016	gov.accountability.1	Improved Memorie van Toelichting and comprehensive legislative footprint, mandatory transparency register, openness to citizens, up-to-date BNC-fiche, and improved weighing of interests should support parliamentary, media and civil-society debate about ministerial choices and clarify how the public interest was taken into account, who is impacted, and whether weighing favoured a particular stakeholder.	GOV > Accountability	principle	Synthesis: outputs of all prior items must support accountability discussion	"An improved Memorie van Toelichting and especially its comprehensive legislative footprint, a new mandatory transparency register, enhanced openness to citizens, an up to date BNC-fiche and improved weighing of interests by decision-makers, should provide reasonable information for debates in parliament, the media and amongst different stakeholders and citizens about the choices made by a Ministry and its responsible Minister... Accountability discussions should clarify how the public interest has been taken into account if at all, who is impacted in what way and whether the weighing of diverse interests has resulted in an outcome that unduly benefits a particular stakeholder." papers/text/SOMO_2016__structural_problem.txt:3035-3045	BNC-fiche is a NL-specific instrument (briefing on EU Commission proposals).
somo_2016	mof.transp.diary.1	Publish a comprehensive Minister of Finance diary including meetings with external parties (inside and outside the Ministry), topics discussed (e.g. specific legislative proposal), and attendees at agreed meetings (excluding events / large meetings).	MOF > Comprehensive transparency policy	prescriptive standard	Comprehensive diary with topics and attendees	"Publishing a comprehensive version of the Minister of Finance's diary, as happens at the European Commission, which would include information about: - the Minister's meetings with external parties inside as well as outside the Ministry, - topics discussed at meetings (e.g. a specific EU or national legislative proposal), - attendees at agreed meetings (not during events or large meetings)." papers/text/SOMO_2016__structural_problem.txt:3063-3067	European Commission diary cited as benchmark.
somo_2016	mof.transp.eu.1	Publish on a Ministry-of-Finance webpage a list of all current EU legislative processes in which the Minister co-decides, with links to BNC-fiche, EC consultation, EP, and ECOFIN sites.	MOF > Comprehensive transparency policy	prescriptive standard	List of EU legislative processes published on Ministry site	"A list of all current EU legislative processes which involve the Minister in EU co-decision making should be published on a webpage of the website of the Ministry of Finance, and not only as part of the government's website. Each EU financial legislative proposal on the list should have a link to the BNC-fiche as well as EC websites including those about EC consultations, the European Parliament, and the Council of Ministers of Finance where information about the ongoing process can also be found." papers/text/SOMO_2016__structural_problem.txt:3071-3076	NL-specific (BNC-fiche); also EU-supranational scope.
somo_2016	mof.transp.eu.2	BNC-fiche starts with a short, easy-to-understand summary for non-experts.	MOF > Comprehensive transparency policy	prescriptive standard	Plain-language BNC-fiche summary	"The BNC-fiche should start with a short easy to understand summary for non-experts." papers/text/SOMO_2016__structural_problem.txt:3077	NL-specific instrument.
somo_2016	mof.transp.eu.3	BNC-fiche regularly updated to reflect changes in the Minister's position or compromises reached at ECOFIN.	MOF > Comprehensive transparency policy	prescriptive standard	BNC-fiche kept current	"The BNC-fiche should be regularly updated in line with any changes in the Minister's position or compromises reached in the EU Council of the Ministers of Finance." papers/text/SOMO_2016__structural_problem.txt:3078-3079	-
somo_2016	mof.transp.eu.4	Public official internet consultations are organised in due time about EU financial legislative proposals and the Minister's position on them.	MOF > Comprehensive transparency policy	prescriptive standard	Domestic consultations open on EU proposals	"Public official internet consultations should be organised in due time by the Ministry about EU financial legislative proposals and the position held by the Minister of Finance on such proposals." papers/text/SOMO_2016__structural_problem.txt:3080-3082	-
somo_2016	mof.access.consult.1	Public consultations announced on the Ministry's home page.	MOF > Better access for stakeholders	prescriptive standard	Home-page announcement of consultations	"Announce public consultations on the home page of the Ministry." papers/text/SOMO_2016__structural_problem.txt:3088	-
somo_2016	mof.access.consult.2	Use a range of means to attract responses from academics, stakeholders and citizens.	MOF > Better access for stakeholders	prescriptive standard	Multi-channel solicitation of responses	"Use a range of means to attract responses from academics, stakeholders and citizens." papers/text/SOMO_2016__structural_problem.txt:3089	-
somo_2016	mof.access.consult.3	Memorie van Toelichting includes details of external contacts made by the Ministry prior to website consultation.	MOF > Better access for stakeholders	prescriptive standard	Pre-consultation contacts disclosed in MvT	"Include in the Memorie van Toelichting details of external contacts made by the Ministry prior to the website consultation." papers/text/SOMO_2016__structural_problem.txt:3090-3091	-
somo_2016	mof.access.capacity.1	Increase in-house capacity / human resources to identify and attract diverse non-financial interests into the decision-making process, implementing the new external-contacts guidelines (opletpunt, brede blik).	MOF > Better access for stakeholders	prescriptive standard	Resourcing for outreach to non-financial stakeholders	"In order to identify and attract different non-financial interests and their representatives into the decision-making process to advise on particular upcoming legislation, more human resources and networking by the Ministry's civil servants will be needed. This would implement the Ministry's new guidelines on external contacts which require more attention and a broad perspective (opletpunt, brede blik) from the heads of departments of the Ministry." papers/text/SOMO_2016__structural_problem.txt:3093-3098	NL-specific instrument (Gedragslijn Externe contacten).
somo_2016	mof.weighing.1	Analyse the balance of interests and powers (krachtenveldanalyse) represented in consultation responses, expert and consultation meetings, ministerial meetings, and other inputs; pro-actively search for missing stakeholder views and public-interest positions when imbalance is detected.	MOF > Ensure all interests are weighed seriously	prescriptive standard	Imbalance analysis with proactive remediation	"Analysing the balance of the interests and powers (krachtenveldanalyse) that are represented in responses to consultations, at expert and consultation meetings, in meetings with the Minister, and other external inputs. When imbalances of represented interests are identified, pro-active search and research for missing stakeholder views and public interest positions have to be undertaken." papers/text/SOMO_2016__structural_problem.txt:3110-3114	NL-specific framing (krachtenveldanalyse / IAK).
somo_2016	mof.weighing.2	Develop and improve impact and risk analysis of potential financial legislation on social, environmental, citizens', and public interests, included in renewed Memorie van Toelichting guidelines.	MOF > Ensure all interests are weighed seriously	prescriptive standard	Multi-dimensional impact and risk analysis in MvT	"Developing and improving the impact and risks analysis of potential financial legislation on social, environmental, citizens' and public interests. This should also be included in renewed guidelines for the Memorie van Toelichting." papers/text/SOMO_2016__structural_problem.txt:3116-3118	-
somo_2016	bank.public.activities.1	Bank gives details of all legislative proposals on which it has been active, either directly or indirectly via industry associations.	BANK > Public information about lobbying	prescriptive standard	Bank discloses list of legislative proposals lobbied	"Giving details of all the legislative proposals on which the bank has been active, either directly or indirectly via industry associations." papers/text/SOMO_2016__structural_problem.txt:3135-3136	-
somo_2016	bank.public.activities.2	Bank gives details of lobbying activities on its website under easy-to-understand headings, with an easy-to-read short overview (position, legislators approached, main activities).	BANK > Public information about lobbying	prescriptive standard	Plain-language activity overview on bank website	"Giving details of the bank's lobbying activities on the bank's website under easy-to-understand headings (not maatschappelijk gesprekken (social conversations) as SNS Bank does, or 'principles' as Rabobank has been doing) with an easy-to-read short overview (position taken, which legislators approached, main lobbying activities, etc.)." papers/text/SOMO_2016__structural_problem.txt:3137-3140	Self-regulatory disclosure standard (corporate, not government).
somo_2016	bank.public.activities.3	Bank defines what it means by the term 'lobbying'.	BANK > Public information about lobbying	prescriptive standard	Bank publishes definition of lobbying	"Defining what the bank means by the term 'lobbying'." papers/text/SOMO_2016__structural_problem.txt:3141	-
somo_2016	bank.public.papers.1	Publish all lobby papers and consultation responses; make them easy to find on the website.	BANK > Public information about lobbying	prescriptive standard	All lobby papers and consultation responses published	"Publishing all lobby papers and consultation responses: - Make this information easy to find on the website, as did the DBA/NVB." papers/text/SOMO_2016__structural_problem.txt:3143-3144	-
somo_2016	bank.public.papers.2	List significant issues covered in consultation submissions with a link to a short summary, plus all related submissions and position papers, preferably with details of relevant lobbying activities.	BANK > Public information about lobbying	prescriptive standard	Issue list with summaries and related papers	"List the significant issues covered in submissions made to consultations with a link to a short summary (e.g. a 'viewpoint' by ING, or 'position paper' by Rabobank) along with all related submissions and position papers, preferably with details of relevant lobbying activities." papers/text/SOMO_2016__structural_problem.txt:3145-3147	-
somo_2016	bank.public.assoc.1	Publish all memberships of financial industry associations in the annual report (even inactive memberships); refer in the GRI G4-16 index to the exact webpage where memberships are listed.	BANK > Public information about lobbying	prescriptive standard	Annual report lists all industry-association memberships	"Publishing all memberships of financial industry associations in the annual report, even if such membership is not active, and refer in the GRI index on the annual reports under guideline G4-16 to the exact webpage such memberships are listed." papers/text/SOMO_2016__structural_problem.txt:3149-3152	GRI G4-16 cited as voluntary disclosure benchmark.
somo_2016	bank.public.assoc.2	Submit a complete list of memberships to the EU Transparency Register and any future Dutch transparency register.	BANK > Public information about lobbying	prescriptive standard	Memberships submitted to register(s)	"Submitting a complete list of memberships to the EU Transparency Register and any future Dutch transparency register." papers/text/SOMO_2016__structural_problem.txt:3153-3154	-
somo_2016	bank.public.assoc.3	Ensure overview of memberships is available to all bank staff and provide management board with information on each industry association's lobbying position.	BANK > Public information about lobbying	prescriptive standard	Internal visibility of memberships and association positions	"Ensuring an overview of memberships is available to all bank staff and provide the management board with information on the lobbying position of each industry association to which the bank belongs." papers/text/SOMO_2016__structural_problem.txt:3155-3157	Internal-governance item, not strictly external transparency.
somo_2016	bank.public.assoc.4	Publish information about the bank's level of engagement with each association (board member, working groups, committees, etc.).	BANK > Public information about lobbying	prescriptive standard	Engagement-level disclosure per association	"Publishing information about the bank's level of engagement with these associations (board member, working groups, committees, etc.)." papers/text/SOMO_2016__structural_problem.txt:3158-3159	-
somo_2016	bank.public.budget.1	Personnel budget and operating costs for the unit/department that lobbies and/or develops the bank's position, including external lobbyists.	BANK > Public information about lobbying	prescriptive standard	Personnel and operating cost of lobbying unit disclosed	"personnel budget and operating costs for the unit or department that lobbies, and/or develops and presents the bank's position on legislation, including lobbying by external lobbyists," papers/text/SOMO_2016__structural_problem.txt:3163-3165	-
somo_2016	bank.public.budget.2	Costs of membership of all financial industry organisations that represent or lobby on behalf of the bank (regardless of active involvement).	BANK > Public information about lobbying	prescriptive standard	Industry-association membership-fee disclosure	"costs of membership of all financial industry organisations that represent or lobby on behalf of banks (regardless of whether the bank is actively involved in such activity)," papers/text/SOMO_2016__structural_problem.txt:3169-3170	-
somo_2016	bank.public.budget.3	Cost of membership of lobby industry associations (public-affairs associations) to which in-house lobbyists belong as members.	BANK > Public information about lobbying	prescriptive standard	Public-affairs-association membership cost disclosure	"cost of membership of lobby industry associations (often referred to as public affairs associations) to which in-house lobbyists belong as members," papers/text/SOMO_2016__structural_problem.txt:3171-3172	-
somo_2016	bank.public.budget.4	Estimated costs of activities by bank representatives (from experts to management-board members) in relation to contact with legislative authorities.	BANK > Public information about lobbying	prescriptive standard	Estimated cost of representatives' lobbying activities	"estimated costs of activities conducted by bank representations — from experts to members of the management board — in relation to contact with legislative authorities." papers/text/SOMO_2016__structural_problem.txt:3173-3174	-
somo_2016	bank.integrity.1	Develop a code of conduct for those involved in lobbying, expertise sharing and representation, potentially incorporated into the Dutch bankers' oath; otherwise ensure all are subject to (preferably mandatory or statutory) codes of conduct.	BANK > Integrity of bank interactions	prescriptive standard	Lobbying code of conduct (preferably statutory) covers all involved	"Developing a code of conduct for those involved in lobbying, expertise sharing and representation, which could be incorporated into the current Dutch bankers' oath. Otherwise, ensure that all are subject to (voluntary but preferably mandatory or statutory) codes of conduct." papers/text/SOMO_2016__structural_problem.txt:3178-3180	NL-specific instrument (bankers' oath).
somo_2016	bank.integrity.2	Lobbying treated as a corporate-responsibility issue: all lobbying must be in line with the bank's sustainability statements/goals, with explanation when not.	BANK > Integrity of bank interactions	prescriptive standard	Lobbying covered by CSR/sustainability framework	"Making lobbying a corporate responsibility issue to reflect the impact such activity has on society. All lobbying activity would then need to be in line with the bank's sustainability statements and goals, or an explanation required when that is not the case." papers/text/SOMO_2016__structural_problem.txt:3181-3183	-
somo_2016	bank.integrity.3	Industry associations to which banks belong have strong codes of conduct for those who lobby on their behalf.	BANK > Integrity of bank interactions	prescriptive standard	Bank ensures association codes of conduct for lobbyists	"Ensuring that the industry associations to which the banks belong, have strong codes of conduct for those who lobby on their behalf." papers/text/SOMO_2016__structural_problem.txt:3184-3185	-
somo_2016	bank.integrity.4	Disclose the names of the lobbyists who represent the bank at public institutions.	BANK > Integrity of bank interactions	prescriptive standard	Lobbyist names disclosed	"Disclosing the names of the lobbyists who represent the bank at public institutions." papers/text/SOMO_2016__structural_problem.txt:3186	-
