paper_id	indicator_id	indicator_text	section_or_category	indicator_type	scoring_rule	source_quote	notes
lobbyview_schema	n_bills_sponsored	Count of bills sponsored by a legislator that a given client lobbied on, in a given year	Networks table; Quarter-Level Networks table	numeric	N/A. Range filterable (min_bills_sponsored, max_bills_sponsored). Aggregate of the bill-client edge crossed with bill sponsorship.	"n_bills_sponsored: Number of bills sponsored by the legislator" (LobbyViewPythonPackage README — networks() endpoint)	LobbyView-added enrichment (network-level aggregation across the bill-client and legislator-bill edges).
lobbyview_schema	bill_position	Interest group's position on a specific bill — Support / Oppose / Amend / Monitor (4-class) or Support / Oppose / Engage (3-class collapsed)	Kim 2025 add-on dataset (LPscores)	categorical	N/A. LLM+GNN-derived; not in core LobbyView schema as of 2018, added in Kim 2025.	"capturing a range of bill positions—Support, Oppose, and Engage (i.e., Amend and Monitor)—to offer a more detailed view of lobbying behavior" (papers/text/Kim_2025__ai_bill_positions_lobbying.txt:278-280); "We publicly release the bill position dataset and lobbying position scores (LPscores)" (papers/text/Kim_2025__ai_bill_positions_lobbying.txt:293-294)	Kim 2025-added enrichment over LobbyView. Not currently exposed via the public API. State-level analog: virtually no state requires lobbyists to disclose their position (support/oppose); Wisconsin is the notable exception.
lobbyview_schema	covered_official_position	Lobbyist's prior covered government employment (LDA Form LD-2 Section 18) — used in Kim 2025 to derive lobbyist-legislator "previously worked together" edges	LDA Section 18 (referenced in Kim 2025 graph schema)	free_text	N/A. Used as edge-construction input in the Kim 2025 GNN; not currently a first-class field in the public LobbyView API.	"We gather this information from 'Covered Official Position' reported under Section 18 of lobbying reports" (papers/text/Kim_2025__ai_bill_positions_lobbying.txt:504-505); "Additionally, a connection between a lobbyist and a legislator is formed if they have previously worked together" (papers/text/Kim_2025__ai_bill_positions_lobbying.txt:460-461)	LDA-direct field (Section 18). Foundational for revolving-door analysis. State-level: revolving-door disclosure varies dramatically — many states require nothing; some require multi-year cooling-off declarations.
lobbyview_schema	lobbyist_id	Unique identifier of an individual lobbyist (named on a report)	Implicit in Kim 2025 graph schema; not a first-class endpoint in current API	identifier_uuid	N/A. Lobbyist nodes are central in Kim 2025 (25,043 lobbyists in the GNN); not exposed as a top-level public-API endpoint as of the 2024 README.	"Lobbyist 25043" (papers/text/Kim_2025__ai_bill_positions_lobbying.txt:2108-2110); "lobbyists are characterized by features including ethnicity, gender, and past party affiliation for former Congress members" (papers/text/Kim_2025__ai_bill_positions_lobbying.txt:538-540)	LDA-direct field (Form LD-2 lists individual lobbyists per report). LobbyView's name-disambiguation produces a stable identifier for the GNN/network use cases. State-level: most states require named lobbyists per registration.
lobbyview_schema	lobbyist_demographics	Lobbyist demographic features used in Kim 2025 GNN (ethnicity, gender, party affiliation)	Kim 2025 graph node features	categorical	N/A. Inferred (e.g., name → ethnicity); not a raw LDA field.	"Likewise, lobbyists are characterized by features including ethnicity, gender, and past party affiliation for former Congress members" (papers/text/Kim_2025__ai_bill_positions_lobbying.txt:538-540); Table 6 row "Lobbyist 25043 22 Ethnicity 13 Asian/GreaterEastAsian/EastAsian,... Party 3 Democrat, Independent, Republican Gender 6 Female, Male, Mostly Female, Mostly Male,..." (papers/text/Kim_2025__ai_bill_positions_lobbying.txt:2108-2124)	Kim 2025-added enrichment (inferred features over LobbyView lobbyist records).
lobbyview_schema	client_industry_features	Client/interest group industry classification features used in Kim 2025 GNN (Industry, State, Government affiliation, Industry Type)	Kim 2025 graph node features	categorical	N/A. One-hot encoded categorical features.	Table 6 row "Interest Group 16093 557 Industry 426 ... State&Territories 59 NY, AL, ... + U.S. territories ... Government 2 True, False ... Industry Type 6 org, com, edu, net, gov, others" (papers/text/Kim_2025__ai_bill_positions_lobbying.txt:2016-2041)	Kim 2025-added enrichment over the core client_uuid + primary_naics fields. 426-dimensional industry feature suggests a finer-grained taxonomy than NAICS alone.
lobbyview_schema	bill_subject	Subject-matter classification of a bill (CRS subject term)	Bills table (Kim 2018) / Kim 2025 GNN node feature	categorical	N/A. Many-to-many: a bill may have multiple subject terms.	"terms = ManyToMany('Term')" (papers/text/Kim_2018__lobbyview.txt:229-233); "looking at b.terms gives all of the terms that that bill is classified under" (papers/text/Kim_2018__lobbyview.txt:230-231); Table 6 row "Bill 57466 114 Subject 34 Crime and law enforcement,,..." (papers/text/Kim_2025__ai_bill_positions_lobbying.txt:2045-2065)	External-data field (CRS subject taxonomy). Not exposed as a first-class public-API field in the 2024 README BillResponse fields, but present in Kim 2018 schema and Kim 2025 GNN. Cross-ref items_Kim2018:bill_term.
lobbyview_schema	bill_summary	CRS (Congressional Research Service) summary text of a bill	Bills table (Kim 2018)	free_text	N/A. Full-text indexed via Whoosh (2018) / Elasticsearch (production).	"we can get the date that the bill was introduced with b.introduced, get its CRS summary text with b.summary" (papers/text/Kim_2018__lobbyview.txt:206-207); "the CRS summary text of each bill, and the text of each lobbying report specific issue" (papers/text/Kim_2018__lobbyview.txt:253-256)	External-data field (CRS). Not exposed as a first-class field in the 2024 public-API BillResponse, but present in Kim 2018's database. Cross-ref items_Kim2018:bill_crs_summary.
lobbyview_schema	bill_title	Bill title — one bill may have multiple titles	Bills table (Kim 2018)	free_text	N/A. Used as the matching index for "bill mentioned by title only" detection.	"titles = OneToMany('BillTitle')" (papers/text/Kim_2018__lobbyview.txt:216); "Bills are sometimes only referred to by titles or alternate names. To account for this, we clean and tokenize the specific issue sections of the lobbying report, and perform a text matching operation against a table of bill titles" (papers/text/Kim_2018__lobbyview.txt:84-87)	External-data field. Cross-ref items_Kim2018:bill_title.
lobbyview_schema	firm_financials	Firm-level financial features (employment, PPENT, COGS) merged from Compustat	hfcc/herfindadd output (Kim 2018); Kim 2025 firm-size analysis	numeric	N/A. Compustat columns joined onto firms by name-disambiguated firm ID.	"Pulls firm-level financial and LDA report information from lobbying database" (papers/text/Kim_2018__lobbyview.txt:305-306); "Adds firm-level compustat financial data" (papers/text/Kim_2018__lobbyview.txt:316); "net property, plant, and equipment (PPENT), and log of cost of goods sold (COGS). Both PPENT and COGS, along with the employment variable, are from the Compustat database" (papers/text/Kim_2025__ai_bill_positions_lobbying.txt:2422-2424)	LobbyView-added enrichment (Compustat merge). Not exposed via public API; used in Kim 2018/2025 analyses. State-level: Compustat-equivalent enrichment is sparse for non-public-company state lobbying clients (non-profits, municipalities, ad-hoc coalitions). Cross-ref items_Kim2018:firm_financials.
lobbyview_schema	industry_herfindahl	Industry-level Herfindahl–Hirschman index — concentration of lobbying activity within an industry	hfcc/herfindahl output (Kim 2018)	numeric	N/A. Computed per (industry, year). Industry grouping default = NAICS2.	"Herfindahl index measures the levels of competition among firms (clients) within the same industry" (papers/text/Kim_2018__lobbyview.txt:301-302); "Computes Herfindahl indices ... Outputs rows with firm information (sorted by industry as identified by NAICS2), industry Herfindahl index, and lobbying information for firm" (papers/text/Kim_2018__lobbyview.txt:306-308)	LobbyView-added derived metric. Not exposed via public API. Cross-ref items_Kim2018:industry_herfindahl.
lobbyview_schema	api_bulk_download	REST API providing programmatic bulk download in standard formats — infrastructure rather than a data field	Infrastructure: REST API	infrastructure	N/A. PostgreSQL REST conventions; rate limits "100 requests per 24 hours ... 100 rows ... maximum 10,000 rows per 24 hours" per LobbyView API docs.	"we develop an API (Application Programming Interface) that enables researchers to bulk download the massive amount of unstructured data in standard formats so that they can conduct further analyses using preferred statistical software" (papers/text/Kim_2018__lobbyview.txt:14-17); "The limit of requests of each user is 100 requests per 24 hours" (lobbyview.org/data-download/api)	LobbyView-added infrastructure. Cross-ref items_Kim2018:api_bulk_download.
lobbyview_schema	full_text_search_index	Full-text search index over issue_text (LDA Section 16) and bill_summary (CRS) — Whoosh in 2018 draft, Elasticsearch in production	Infrastructure: full-text index	infrastructure	N/A. Supports phrase and bag-of-words queries.	"Two types of data items are duplicated in a separate full-text index database to facilitate more efficient searching: the CRS summary text of each bill, and the text of each lobbying report specific issue" (papers/text/Kim_2018__lobbyview.txt:253-256); "the complex relational structure is stored using PostgreSQL and Elasticsearch" (papers/text/Kim_2018__lobbyview.txt:26-27)	LobbyView-added infrastructure. Cross-ref items_Kim2018:full_text_index.
